task_id,task_type,difficulty,episode_id,true_next_strain,true_next_resistance,recent_actions,current_strain,true_current_fatigue,future_actions,true_future_strain,true_future_resistance
R_medium_026,rollout,medium,E_medium_008,,,,,,"[-0.0046, -0.0025, 0.0251, 0.0027, -0.0102, -0.0091, -0.0092, -0.0554, -0.0325, 0.0248, -0.0177, -0.0398, 0.0391, 0.0392, -0.0396, 0.0426, 0.0652, 0.0278, 0.0298, -0.0541, 0.0708, -0.0105, 0.0674, -0.0153, -0.0628, -0.0649, 0.0191, -0.0058, -0.0645, 0.0227]","[0.1761302976142902, 0.1736302976142902, 0.1987302976142902, 0.2014302976142902, 0.19123029761429022, 0.18213029761429023, 0.17293029761429024, 0.11753029761429024, 0.08503029761429023, 0.10983029761429024, 0.09213029761429023, 0.05233029761429023, 0.09143029761429022, 0.13063029761429024, 0.09103029761429024, 0.13363029761429024, 0.19883029761429022, 0.2266302976142902, 0.2564302976142902, 0.2023302976142902, 0.2731302976142902, 0.2626302976142902, 0.3300302976142902, 0.3147302976142902, 0.2519302976142902, 0.1870302976142902, 0.2061302976142902, 0.2003302976142902, 0.1358302976142902, 0.1585302976142902]","[144.27276879033005, 144.05059770762887, 150.6706507539194, 151.9417725238388, 150.43699880826617, 149.01878454073406, 147.45736995490776, 136.58813091185644, 130.20359622617886, 136.08414129267038, 132.5561590193292, 124.69566042998972, 133.9955726244215, 143.50929381140227, 135.4697740034432, 145.91430400199542, 163.0022584560616, 171.1733956798102, 180.44971387407426, 169.29036657692802, 190.06021005275932, 189.14201832402327, 210.73205470497496, 209.41811292796558, 195.79049175550543, 180.69155577981726, 186.71931842830116, 185.82867081409836, 170.1991285005343, 176.60736393982987]"
R_medium_027,rollout,medium,E_medium_009,,,,,,"[0.0404, -0.0175, -0.0599, 0.0477, 0.0048, 0.0059, 0.0708, -0.0104, -0.0325, -0.0152, -0.0177, -0.0648, 0.0391, 0.0392, -0.0196, -0.0174, 0.0452, -0.0572, 0.0048, 0.0059, 0.0308, -0.0305, 0.0274, -0.0153, 0.0222, -0.0649, -0.0059, -0.0058, -0.0395, -0.0373]","[0.24637240597219887, 0.22887240597219888, 0.16897240597219887, 0.21667240597219886, 0.22147240597219886, 0.22737240597219885, 0.29817240597219885, 0.28777240597219883, 0.2552724059721988, 0.2400724059721988, 0.22237240597219882, 0.15757240597219882, 0.19667240597219882, 0.23587240597219883, 0.21627240597219882, 0.19887240597219882, 0.2440724059721988, 0.1868724059721988, 0.1916724059721988, 0.1975724059721988, 0.2283724059721988, 0.1978724059721988, 0.2252724059721988, 0.2099724059721988, 0.2321724059721988, 0.16727240597219878, 0.1613724059721988, 0.1555724059721988, 0.11607240597219878, 0.07877240597219878]","[183.04140189909626, 180.7535414478568, 167.55341600932178, 183.56737113467327, 186.50225603538297, 189.93558843510036, 216.55444632821323, 217.00867841967528, 210.95261135749843, 208.87027233906088, 205.6796400491146, 188.81856784090795, 202.81919881214833, 218.12081142684318, 214.00392786592457, 210.06538313042864, 228.05328964497858, 212.47169300267487, 214.83039059377492, 217.7212233218954, 230.43265355586618, 222.32442731510645, 233.8562936350744, 230.3369107003062, 240.23727221303744, 220.73463813776866, 218.92320259176785, 217.02739244279257, 204.92714380096163, 193.55048244331084]"
R_medium_028,rollout,medium,E_medium_010,,,,,,"[-0.0196, 0.0625, -0.0599, 0.0677, 0.0498, -0.0541, -0.0542, 0.0496, -0.0325, -0.0002, 0.0623, -0.0048, -0.0209, -0.0058, -0.0646, 0.0626, -0.0148, -0.0322, -0.0102, 0.0709, -0.0542, 0.0495, 0.0274, 0.0447, 0.0622, 0.0201, 0.0391, -0.0658, -0.0045, -0.0173]","[0.15137215274586846, 0.21387215274586846, 0.15397215274586845, 0.22167215274586843, 0.27147215274586844, 0.21737215274586844, 0.16317215274586844, 0.21277215274586844, 0.18027215274586844, 0.18007215274586844, 0.24237215274586843, 0.23757215274586843, 0.21667215274586843, 0.21087215274586843, 0.1462721527458684, 0.2088721527458684, 0.1940721527458684, 0.1618721527458684, 0.15167215274586837, 0.2225721527458684, 0.1683721527458684, 0.2178721527458684, 0.24527215274586842, 0.2899721527458684, 0.3521721527458684, 0.3722721527458684, 0.4, 0.33420000000000005, 0.32970000000000005, 0.31240000000000007]","[148.1294882239752, 165.78202552951703, 153.1332486572251, 172.74780729606624, 188.94982417416495, 177.7333066288648, 165.54996913905498, 180.66342984256573, 173.45737007901604, 173.7183570717456, 193.51368445842215, 193.6547776904734, 189.51312699835307, 188.90641292195062, 173.01365727964065, 192.67223702381912, 189.47293437625154, 181.40548748280239, 178.67657801305987, 201.56641146811955, 187.70668155248262, 204.18765945296042, 214.39699847751186, 231.4043368955189, 256.2538414638655, 267.3760199330617, 283.00992344909736, 266.3125401917508, 267.9356740738641, 265.2267247920283]"
R_medium_029,rollout,medium,E_medium_011,,,,,,"[-0.0396, 0.0225, 0.0651, 0.0677, -0.0302, -0.0541, -0.0292, -0.0554, 0.0025, 0.0448, 0.0623, -0.0048, 0.0191, -0.0408, 0.0404, 0.0226, 0.0452, 0.0678, -0.0102, -0.0541, -0.0292, 0.0045, 0.0674, -0.0153, 0.0422, -0.0049, -0.0409, -0.0208, 0.0205, 0.0227]","[0.049300000000000004, 0.0718, 0.13690000000000002, 0.2046, 0.1744, 0.12029999999999999, 0.09109999999999999, 0.03569999999999999, 0.03819999999999999, 0.08299999999999999, 0.14529999999999998, 0.14049999999999999, 0.1596, 0.11879999999999999, 0.15919999999999998, 0.1818, 0.22699999999999998, 0.29479999999999995, 0.28459999999999996, 0.23049999999999995, 0.20129999999999995, 0.20579999999999996, 0.27319999999999994, 0.25789999999999996, 0.3001, 0.29519999999999996, 0.25429999999999997, 0.23349999999999999, 0.254, 0.2767]","[123.54238049099422, 129.16145370817486, 146.00267286186298, 165.24000490106766, 159.16806320818472, 147.631288959898, 141.38281793080247, 129.63666318222988, 130.21854192041866, 142.10088813539082, 159.22064470753367, 158.05164592774912, 163.49948444680422, 154.32007915994456, 165.83612542496766, 172.79660718289864, 187.42957443342698, 210.94398242309555, 210.8390617405875, 198.69857145714792, 192.14277830749649, 194.343216571329, 218.09103454239977, 215.8900123400494, 232.6588360977295, 233.90066561625142, 224.40559367992824, 219.94938917406938, 228.62611528038374, 238.65361615820098]"
R_medium_030,rollout,medium,E_medium_012,,,,,,"[-0.0646, 0.0625, 0.0001, 0.0677, 0.0048, -0.0541, 0.0508, 0.0296, 0.0475, -0.0002, 0.0223, 0.0402, 0.0191, -0.0408, 0.0204, 0.0226, 0.0452, -0.0322, -0.0302, 0.0509, -0.0292, 0.0045, -0.0326, -0.0353, 0.0222, -0.0399, -0.0409, 0.0192, 0.0205, 0.0627]","[0.06074186638090516, 0.12324186638090516, 0.12334186638090516, 0.19104186638090515, 0.19584186638090514, 0.14174186638090513, 0.19254186638090515, 0.22214186638090516, 0.26964186638090515, 0.26944186638090517, 0.29174186638090516, 0.33194186638090517, 0.3510418663809052, 0.3102418663809052, 0.3306418663809052, 0.3532418663809052, 0.39844186638090523, 0.3662418663809052, 0.3360418663809052, 0.3869418663809052, 0.3577418663809052, 0.3622418663809052, 0.3296418663809052, 0.2943418663809052, 0.3165418663809052, 0.2766418663809052, 0.23574186638090522, 0.2549418663809052, 0.27544186638090523, 0.33814186638090526]","[127.23762300250809, 144.66047593428166, 144.6286655571153, 165.44958483969998, 167.8796949616902, 156.06600921637585, 172.46667898939992, 183.42834671635927, 201.84705252381056, 204.6605960451606, 215.7878825940935, 234.7185874223633, 247.02937434214266, 240.01835618294263, 252.30731127689754, 266.36951930556893, 291.2945108024976, 287.2091520145104, 282.5453917919243, 310.36694985192213, 306.1309349211574, 313.63277952252787, 306.92981557114126, 298.05632580289233, 311.9419117205666, 300.49931039572056, 287.4792027989711, 298.28732901183076, 310.38906927282295, 344.4000699904255]"
R_medium_031,rollout,medium,E_medium_013,,,,,,"[-0.0646, 0.0225, 0.0451, 0.0277, 0.0498, 0.0059, 0.0508, -0.0304, -0.0125, -0.0352, -0.0027, -0.0198, -0.0409, 0.0392, -0.0196, -0.0174, -0.0348, 0.0028, -0.0102, 0.0309, -0.0292, 0.0495, 0.0674, -0.0003, 0.0222, 0.0401, 0.0591, 0.0192, 0.0405, 0.0227]","[0.010746160016955955, 0.033246160016955954, 0.07834616001695596, 0.10604616001695596, 0.15584616001695595, 0.16174616001695594, 0.21254616001695592, 0.1821461600169559, 0.1696461600169559, 0.1344461600169559, 0.13174616001695588, 0.11194616001695588, 0.07104616001695588, 0.11024616001695588, 0.09064616001695588, 0.07324616001695589, 0.03844616001695589, 0.041246160016955885, 0.031046160016955884, 0.06194616001695588, 0.03274616001695588, 0.08224616001695588, 0.14964616001695588, 0.1493461600169559, 0.17154616001695588, 0.21164616001695588, 0.2707461600169559, 0.2899461600169559, 0.33044616001695587, 0.35314616001695587]","[110.21926499043333, 115.31148677455218, 125.74952020293718, 132.28162897614027, 144.39048211049607, 145.947623257478, 159.49285606366456, 153.74367227012206, 151.4201083004697, 144.25637366397032, 143.65236787994718, 139.60577506571394, 131.32276192210057, 140.98572734995005, 136.9294887767977, 133.32719586316793, 126.19338337935328, 126.8250065807426, 124.69684458362495, 132.26448354889288, 126.20975488500261, 138.5251769824543, 155.84725830695746, 155.69796323312397, 161.7602764229312, 173.30193768960447, 191.34936321268768, 198.81923905278845, 213.33484584578846, 223.27246613067655]"
R_medium_032,rollout,medium,E_medium_014,,,,,,"[-0.0396, 0.0225, 0.0651, -0.0123, 0.0048, -0.0091, -0.0292, -0.0304, -0.0575, 0.0648, -0.0177, 0.0402, 0.0191, -0.0408, -0.0396, 0.0426, -0.0348, 0.0678, -0.0302, 0.0309, 0.0508, -0.0555, -0.0126, 0.0647, -0.0378, -0.0049, -0.0059, -0.0408, 0.0405, 0.0427]","[0.19602299737596016, 0.21852299737596015, 0.28362299737596014, 0.27132299737596016, 0.2761229973759602, 0.2670229973759602, 0.2378229973759602, 0.20742299737596018, 0.14992299737596018, 0.21472299737596018, 0.19702299737596018, 0.2372229973759602, 0.2563229973759602, 0.2155229973759602, 0.1759229973759602, 0.2185229973759602, 0.1837229973759602, 0.2515229973759602, 0.22132299737596017, 0.25222299737596016, 0.30302299737596017, 0.24752299737596017, 0.23492299737596017, 0.29962299737596015, 0.26182299737596015, 0.25692299737596014, 0.2510229973759601, 0.21022299737596012, 0.2507229973759601, 0.2934229973759601]","[164.55149859037135, 171.9735316417741, 193.26620112767083, 192.6224781189911, 196.3011626552408, 196.22178689251544, 190.79619760009834, 184.4563710218619, 170.6887627992625, 191.2194055883512, 187.53502421851883, 201.44198883336452, 209.28434386131204, 199.84474985538327, 189.97526865761796, 204.58772909875935, 195.87596947743333, 219.71748782035772, 212.5937642947623, 224.61774980060775, 244.8771412328745, 230.59701636947858, 228.24780549962986, 253.83316331355957, 244.38080275777338, 244.57570948934813, 244.33500669993202, 232.76198231281236, 249.07052926831142, 267.4596299352351]"
R_medium_033,rollout,medium,E_medium_015,,,,,,"[0.0204, 0.0225, 0.0651, -0.0123, -0.0102, 0.0709, -0.0292, 0.0296, 0.0475, -0.0602, -0.0027, -0.0398, -0.0409, -0.0058, -0.0196, 0.0426, 0.0652, 0.0478, -0.0302, -0.0091, -0.0292, -0.0305, 0.0674, -0.0153, -0.0378, 0.0401, -0.0209, -0.0658, -0.0395, 0.0227]","[0.15419582357064568, 0.17669582357064567, 0.24179582357064566, 0.22949582357064566, 0.21929582357064564, 0.29019582357064566, 0.26099582357064566, 0.2905958235706457, 0.33809582357064566, 0.2778958235706457, 0.2751958235706457, 0.2353958235706457, 0.1944958235706457, 0.1886958235706457, 0.1690958235706457, 0.2116958235706457, 0.2768958235706457, 0.3246958235706457, 0.2944958235706457, 0.2853958235706457, 0.2561958235706457, 0.2256958235706457, 0.2930958235706457, 0.2777958235706457, 0.2399958235706457, 0.28009582357064566, 0.2591958235706457, 0.1933958235706457, 0.15389582357064568, 0.17659582357064568]","[146.72610183903063, 153.17172026228099, 172.95182092127737, 171.71522581293578, 170.69176985988392, 194.24723069766776, 189.61685257692093, 201.35477318573325, 220.20736773931526, 207.70384754572115, 209.29718915606435, 200.67697829971812, 190.91751108590057, 189.90060078804447, 185.0310845623245, 199.52725006949376, 223.34912535778705, 243.16360895039583, 237.3458790914026, 237.16856479748859, 230.58640211944783, 222.94410059241096, 249.52623211493668, 247.12680787533597, 237.1201166074914, 254.0642795390085, 249.32900731236398, 229.37430178069096, 216.89848058606137, 225.21945785024826]"
R_medium_034,rollout,medium,E_medium_016,,,,,,"[0.0404, -0.0025, -0.0349, -0.0573, -0.0302, 0.0059, 0.0058, 0.0046, -0.0125, 0.0448, 0.0623, -0.0648, 0.0191, 0.0192, -0.0046, -0.0374, 0.0452, 0.0478, 0.0048, 0.0509, 0.0708, -0.0305, -0.0126, -0.0353, 0.0622, -0.0649, -0.0209, 0.0392, -0.0395, 0.0427]","[0.3828411934569482, 0.3803411934569482, 0.34544119345694824, 0.2881411934569482, 0.2579411934569482, 0.26384119345694823, 0.26964119345694826, 0.27424119345694825, 0.26174119345694824, 0.30654119345694825, 0.36884119345694827, 0.30404119345694824, 0.32314119345694825, 0.34234119345694825, 0.33774119345694825, 0.30034119345694826, 0.3455411934569483, 0.3933411934569483, 0.3981411934569483, 0.4, 0.4, 0.36950000000000005, 0.35690000000000005, 0.32160000000000005, 0.38380000000000003, 0.3189, 0.29800000000000004, 0.33720000000000006, 0.2977000000000001, 0.3404000000000001]","[242.49317891516407, 247.87416821406606, 243.57629938642367, 231.3934088452429, 225.54618128863694, 230.1695662207946, 234.9289908093195, 239.38519224765102, 238.2237564452021, 258.90309029425725, 289.1292504989727, 272.4037939906585, 284.2558317936193, 296.8848626088648, 299.847958085294, 290.65291324186427, 314.8574199625923, 342.4449525969847, 351.01226320496266, 363.69835996488877, 377.8865984860331, 371.0054404206735, 370.8100288905769, 360.1527520873703, 397.28562722360385, 373.2233244674375, 367.32436878511396, 391.8580359709851, 377.4079991655853, 404.3304539953993]"
R_medium_035,rollout,medium,E_medium_017,,,,,,"[0.0604, -0.0625, 0.0251, -0.0323, 0.0698, 0.0309, 0.0508, -0.0304, 0.0025, 0.0448, -0.0377, -0.0398, -0.0659, 0.0592, 0.0204, 0.0226, 0.0252, 0.0028, 0.0048, 0.0059, 0.0308, -0.0305, 0.0474, 0.0447, -0.0178, -0.0049, -0.0409, 0.0592, 0.0605, 0.0427]","[0.10097088653865241, 0.03847088653865241, 0.06357088653865241, 0.031270886538652405, 0.1010708865386524, 0.1319708865386524, 0.18277088653865242, 0.1523708865386524, 0.1548708865386524, 0.19967088653865242, 0.16197088653865244, 0.12217088653865243, 0.056270886538652434, 0.11547088653865244, 0.13587088653865242, 0.15847088653865243, 0.18367088653865243, 0.18647088653865243, 0.19127088653865243, 0.19717088653865242, 0.2279708865386524, 0.1974708865386524, 0.2448708865386524, 0.28957088653865243, 0.27177088653865245, 0.26687088653865243, 0.22597088653865244, 0.2851708865386524, 0.3456708865386524, 0.3883708865386524]","[138.62628041062084, 125.88008366224197, 132.60738042109296, 125.91092689889408, 145.16022477032163, 153.95499703728692, 169.56526864458615, 162.7097578109532, 163.44612557527262, 177.99174674418265, 169.43922974921145, 160.1816036858078, 144.99010310628358, 162.636843250303, 168.79773023252966, 175.8967297638407, 184.45230468444538, 185.95033612689986, 188.20006425841902, 190.94283631056805, 202.6335332280746, 195.69496409947266, 213.62589058245987, 232.31597113678902, 230.01908793996108, 231.09017725928126, 221.12467605630266, 245.6034710623209, 273.2084402464112, 296.00255233924014]"
R_hard_036,rollout,hard,E_hard_000,,,,,,"[-0.0296, -0.0275, 0.0801, -0.0473, -0.0202, 0.0059, 0.0858, -0.0204, 0.0025, 0.0548, -0.0527, 0.0252, -0.0309, -0.0558, 0.0504, 0.0526, -0.0498, 0.0028, -0.0452, 0.0609, 0.0058, 0.0045, 0.0024, -0.0503, 0.0522, -0.0049, -0.0059, -0.0558, 0.0255, -0.0273]","[0.2601385052719215, 0.2326385052719215, 0.3127385052719215, 0.2654385052719215, 0.24523850527192148, 0.2511385052719215, 0.3369385052719215, 0.3165385052719215, 0.3190385052719215, 0.37383850527192153, 0.32113850527192156, 0.34633850527192156, 0.3154385052719216, 0.25963850527192156, 0.31003850527192156, 0.36263850527192154, 0.31283850527192153, 0.31563850527192155, 0.27043850527192154, 0.33133850527192155, 0.3371385052719216, 0.3416385052719216, 0.3440385052719216, 0.2937385052719216, 0.3459385052719216, 0.3410385052719216, 0.33513850527192157, 0.27933850527192156, 0.3048385052719216, 0.2775385052719216]","[235.2606460944845, 229.82774089517056, 267.1807357852014, 256.31128391617085, 252.82637152748342, 258.1299802885632, 301.32090788195427, 299.66817229835226, 305.9714751627877, 339.0129473429828, 325.4133685694665, 343.85604885445144, 337.3281268555747, 319.2771244993061, 349.29842250331143, 383.44480608078334, 367.9380725412744, 374.4071032486363, 358.7947310715357, 397.5206519606923, 406.5302070502959, 415.0129097125688, 422.4080595920306, 403.4097597731063, 440.0927157729108, 443.624498371918, 446.40906218134535, 422.6274477096679, 442.7144989808003, 432.52219839454574]"
R_hard_037,rollout,hard,E_hard_001,,,,,,"[0.0754, -0.0275, -0.0249, 0.0827, -0.0202, -0.0441, -0.0442, -0.0454, -0.0475, 0.0298, 0.0773, 0.0502, -0.0559, 0.0492, -0.0546, 0.0776, -0.0498, 0.0028, -0.0202, 0.0609, -0.0192, 0.0345, -0.0476, 0.0547, -0.0278, 0.0251, 0.0491, 0.0742, -0.0545, -0.0523]","[0.3807977896615752, 0.35329778966157516, 0.3283977896615752, 0.4, 0.3798, 0.3357, 0.2915, 0.24609999999999999, 0.1986, 0.2284, 0.30569999999999997, 0.3559, 0.3, 0.3492, 0.29460000000000003, 0.37220000000000003, 0.3224, 0.32520000000000004, 0.30500000000000005, 0.36590000000000006, 0.34670000000000006, 0.3812000000000001, 0.3336000000000001, 0.3883000000000001, 0.3605000000000001, 0.3856000000000001, 0.4, 0.4, 0.34550000000000003, 0.2932]","[297.28266372406574, 295.36408482202665, 293.05722935479827, 336.74890517430106, 337.4623803482373, 327.5364711947613, 315.5958447201025, 301.4197615655832, 284.8422528868853, 301.2337175953693, 344.65815659815166, 377.7061782657512, 359.0042349628932, 392.0799293168333, 372.62980871075945, 423.68680703280165, 406.1012015966436, 413.0788474135073, 408.1428778246312, 451.5169105522978, 448.2106194721957, 477.2802247114521, 458.44248337046236, 501.3880283580087, 493.13045914781287, 513.2112000000001, 520.8000000000001, 520.8000000000001, 492.0785000000001, 464.5164]"
R_hard_038,rollout,hard,E_hard_002,,,,,,"[-0.0296, 0.0525, 0.0001, -0.0223, 0.0048, -0.0191, 0.0358, -0.0204, -0.0225, -0.0502, -0.0277, 0.0752, -0.0309, -0.0058, 0.0754, -0.0024, -0.0498, 0.0028, -0.0202, 0.0609, -0.0442, -0.0455, -0.0476, 0.0547, -0.0528, 0.0751, -0.0309, 0.0492, 0.0255, -0.0273]","[0.3146, 0.3671, 0.36719999999999997, 0.3449, 0.3497, 0.3306, 0.3664, 0.346, 0.32349999999999995, 0.27329999999999993, 0.24559999999999993, 0.3207999999999999, 0.28989999999999994, 0.2840999999999999, 0.35949999999999993, 0.3570999999999999, 0.3072999999999999, 0.31009999999999993, 0.28989999999999994, 0.35079999999999995, 0.30659999999999993, 0.26109999999999994, 0.21349999999999994, 0.26819999999999994, 0.21539999999999992, 0.2904999999999999, 0.25959999999999994, 0.30879999999999996, 0.3343, 0.307]","[349.3098778683097, 390.3302381498234, 400.72440745272075, 400.09415929017854, 412.348132612429, 411.85287082051366, 445.17427644365904, 444.3518353481467, 441.01884478475455, 421.04508275685663, 410.79127377897856, 469.47372885590966, 458.85128865896036, 459.7207, 499.45649999999995, 498.1916999999999, 471.9471, 473.42269999999996, 462.77729999999997, 494.8715999999999, 471.57820000000004, 447.59970000000004, 422.5145, 451.3414, 423.5158, 463.0935, 446.80920000000003, 472.73759999999993, 486.17609999999996, 471.789]"
R_hard_039,rollout,hard,E_hard_003,,,,,,"[0.0254, 0.0525, -0.0499, 0.0327, 0.0598, 0.0059, 0.0358, 0.0346, 0.0325, -0.0502, -0.0277, -0.0048, -0.0059, -0.0558, -0.0046, 0.0276, 0.0302, -0.0222, 0.0848, 0.0609, -0.0442, 0.0595, -0.0476, 0.0547, 0.0772, -0.0549, 0.0241, 0.0742, 0.0505, 0.0777]","[0.2814915679122014, 0.3339915679122014, 0.2840915679122014, 0.3167915679122014, 0.37659156791220144, 0.38249156791220146, 0.4, 0.4, 0.4, 0.3498, 0.3221, 0.31729999999999997, 0.31139999999999995, 0.25559999999999994, 0.25099999999999995, 0.27859999999999996, 0.30879999999999996, 0.28659999999999997, 0.37139999999999995, 0.4, 0.3558, 0.4, 0.35240000000000005, 0.4, 0.4, 0.3451, 0.36920000000000003, 0.4, 0.4, 0.4]","[239.29410620242976, 266.4701230581115, 255.60102673309834, 274.530964718804, 308.39785513029835, 318.8172946854049, 338.06425260824636, 351.3615930639582, 364.33330016588917, 351.38839096908976, 345.7921933202984, 348.8736686319789, 351.25565228068507, 331.45207515270334, 332.1825565556896, 350.0513450217827, 370.7148978578942, 364.9690580888439, 418.98637842073435, 448.26628926690216, 433.6564129861779, 470.50557175649305, 452.958194698536, 491.6996682262311, 510.6537288987429, 486.72154440376994, 504.56840000000005, 520.8000000000001, 520.8000000000001, 520.8000000000001]"
R_hard_040,rollout,hard,E_hard_004,,,,,,"[-0.0296, 0.0275, 0.0801, 0.0327, -0.0452, 0.0609, -0.0192, 0.0596, -0.0475, -0.0002, 0.0523, -0.0548, -0.0059, 0.0742, -0.0546, -0.0524, 0.0552, -0.0222, -0.0452, 0.0359, 0.0858, -0.0455, -0.0226, 0.0547, -0.0278, 0.0501, -0.0309, 0.0742, -0.0045, -0.0523]","[0.2531655587189162, 0.28066555871891624, 0.36076555871891625, 0.39346555871891625, 0.34826555871891623, 0.4, 0.3808, 0.4, 0.35250000000000004, 0.35230000000000006, 0.4, 0.3452, 0.3393, 0.4, 0.34540000000000004, 0.29300000000000004, 0.34820000000000007, 0.32600000000000007, 0.28080000000000005, 0.31670000000000004, 0.4, 0.35450000000000004, 0.33190000000000003, 0.38660000000000005, 0.35880000000000006, 0.4, 0.36910000000000004, 0.4, 0.3955, 0.3432]","[246.9840791253777, 264.14493120972713, 310.5926864233512, 337.31271586759465, 329.4027080384154, 368.90193748760703, 371.15552002567983, 399.54008993052565, 387.937067427088, 395.93450212951024, 435.715893514586, 418.57981603019687, 423.2503402124942, 474.42619977741583, 455.1033907978972, 434.0255368143451, 478.12090114439684, 473.11887272528253, 453.66310473544553, 476.9009000000001, 520.8000000000001, 496.82150000000007, 484.91130000000004, 513.7382, 499.08760000000007, 520.8000000000001, 504.51570000000004, 520.8000000000001, 518.4285000000001, 490.8664]"
R_hard_041,rollout,hard,E_hard_005,,,,,,"[0.0254, 0.0275, 0.0801, 0.0327, -0.0202, 0.0609, -0.0442, -0.0204, 0.0025, 0.0298, -0.0527, 0.0752, 0.0741, -0.0558, -0.0046, 0.0276, -0.0498, 0.0828, 0.0048, 0.0609, 0.0858, -0.0455, -0.0226, -0.0253, -0.0278, -0.0049, 0.0741, -0.0558, 0.0255, 0.0777]","[0.21162182983151923, 0.23912182983151922, 0.31922182983151925, 0.35192182983151926, 0.33172182983151927, 0.3926218298315193, 0.34842182983151926, 0.3280218298315193, 0.3305218298315193, 0.3603218298315193, 0.3076218298315193, 0.3828218298315193, 0.4, 0.3442, 0.3396, 0.3672, 0.3174, 0.4, 0.4, 0.4, 0.4, 0.35450000000000004, 0.33190000000000003, 0.30660000000000004, 0.27880000000000005, 0.27390000000000003, 0.34800000000000003, 0.2922, 0.31770000000000004, 0.39540000000000003]","[202.47360894953437, 216.8951813763919, 258.0982623203499, 281.5831558879009, 282.99622950043414, 323.3798962953352, 316.9816000196131, 317.3060107131977, 326.0248066790134, 350.7167440240915, 337.26631444946275, 389.05535272895634, 420.3878050459424, 404.34945119123074, 410.1480864702201, 436.4154939175724, 420.0137786316073, 484.2894104040449, 496.16648166154806, 518.1525654108655, 520.8000000000001, 496.82150000000007, 484.91130000000004, 471.57820000000004, 456.9276, 454.34529999999995, 493.3960000000001, 463.98940000000005, 477.4279000000001, 518.3758]"
R_hard_042,rollout,hard,E_hard_006,,,,,,"[0.0754, -0.0275, -0.0249, 0.0827, -0.0452, -0.0191, -0.0442, 0.0346, -0.0475, 0.0548, -0.0527, 0.0502, -0.0559, 0.0242, -0.0046, 0.0526, -0.0248, -0.0222, 0.0848, 0.0059, -0.0442, 0.0595, -0.0226, -0.0503, -0.0278, -0.0299, -0.0059, 0.0492, -0.0295, 0.0777]","[0.36091436768091323, 0.3334143676809132, 0.3085143676809132, 0.3912143676809132, 0.3460143676809132, 0.3269143676809132, 0.2827143676809132, 0.3173143676809132, 0.2698143676809132, 0.32461436768091323, 0.27191436768091326, 0.3221143676809133, 0.2662143676809133, 0.2904143676809133, 0.2858143676809133, 0.33841436768091326, 0.3136143676809133, 0.2914143676809133, 0.37621436768091326, 0.3821143676809133, 0.33791436768091326, 0.39741436768091326, 0.37481436768091325, 0.32451436768091324, 0.29671436768091325, 0.26681436768091327, 0.26091436768091325, 0.31011436768091327, 0.2806143676809133, 0.3583143676809133]","[269.7607040085441, 267.6422377026034, 265.1789827839576, 308.9728067846344, 300.7842723326637, 300.06299775168935, 289.2973790244302, 310.27406607607287, 297.24664568901807, 328.5706504697409, 312.8644917977264, 342.7568039938014, 324.7335290648887, 341.00916277222547, 343.15947325773936, 376.4623850532833, 371.1822390471751, 366.05290433358016, 420.065579130214, 431.03042550865416, 416.9112419327305, 460.0672889548579, 456.61274203770904, 437.6706057033543, 428.40482084431704, 416.94822994162337, 417.0698028840675, 452.1201520782665, 440.73166380327837, 496.9297750951378]"
R_hard_043,rollout,hard,E_hard_007,,,,,,"[-0.0046, -0.0275, 0.0301, 0.0327, 0.0048, 0.0059, -0.0442, -0.0454, 0.0325, 0.0798, 0.0773, 0.0752, 0.0241, 0.0492, -0.0296, 0.0276, 0.0302, 0.0578, 0.0598, -0.0191, 0.0358, 0.0345, -0.0226, 0.0547, -0.0528, 0.0751, 0.0241, -0.0558, -0.0045, -0.0523]","[0.0815964101236579, 0.0540964101236579, 0.0841964101236579, 0.1168964101236579, 0.1216964101236579, 0.12759641012365788, 0.08339641012365788, 0.03799641012365788, 0.07049641012365787, 0.15029641012365785, 0.22759641012365783, 0.3027964101236578, 0.32689641012365783, 0.37609641012365785, 0.34649641012365784, 0.37409641012365785, 0.4, 0.4, 0.4, 0.3809, 0.4, 0.4, 0.3774, 0.4, 0.3472, 0.4, 0.4, 0.3442, 0.3397, 0.2874]","[161.97716067455937, 155.21103444027426, 166.60053214596857, 179.39153224763325, 181.23764814856784, 183.53577064237012, 172.0145904470825, 160.20895962625974, 172.86998279767502, 205.90317100807138, 243.62831432650657, 286.7991449854616, 307.2849487714194, 344.6482597309055, 343.0940492856196, 369.5930837670648, 398.1806457229916, 422.4274082915442, 447.0504533776932, 449.37385084680955, 477.908679205888, 497.29598323203305, 496.51808235775536, 520.8000000000001, 492.9744, 520.8000000000001, 520.8000000000001, 491.39340000000004, 489.0219, 461.45980000000003]"
