task_id,difficulty,model,horizon,mean_strain_error,mean_resistance_error
R_hard_039,hard,Last-value baseline,1,1.5679122014611302e-06,13.81810620242976
R_hard_039,hard,Last-value baseline,5,1.5679122014611302e-06,43.38281516854839
R_hard_039,hard,Last-value baseline,10,9.407473208766781e-07,81.34989073353304
R_hard_039,hard,Last-value baseline,20,4.7037366043833906e-07,111.06415109664215
R_hard_039,hard,Last-value baseline,30,3.1358244029222604e-07,162.65621809675983
R_hard_039,hard,Curve-fit baseline,1,1.5679122014611302e-06,33.72615015252626
R_hard_039,hard,Curve-fit baseline,5,1.5679122014611302e-06,46.415891150233996
R_hard_039,hard,Curve-fit baseline,10,9.407473208766781e-07,68.65841694378048
R_hard_039,hard,Curve-fit baseline,20,4.7037366043833906e-07,108.06658156582077
R_hard_039,hard,Curve-fit baseline,30,3.1358244029222604e-07,151.8454053093307
R_hard_039,hard,Oracle simulator,1,0.0,0.0
R_hard_039,hard,Oracle simulator,5,0.0,0.0
R_hard_039,hard,Oracle simulator,10,0.0,0.0
R_hard_039,hard,Oracle simulator,20,0.0,0.0
R_hard_039,hard,Oracle simulator,30,0.0,0.0
R_hard_040,hard,Random baseline,1,0.07381980228307106,26.856074645329187
R_hard_040,hard,Random baseline,5,0.16313470363380894,94.71344493493253
R_hard_040,hard,Random baseline,10,0.17227932406358454,151.28529519286636
R_hard_040,hard,Random baseline,20,0.1502040722348736,193.23913108586007
R_hard_040,hard,Random baseline,30,0.15892919917091086,241.2494324419891
R_hard_040,hard,Last-value baseline,1,4.44128108378905e-06,5.0139208746223005
R_hard_040,hard,Last-value baseline,5,4.44128108378905e-06,47.69499248274215
R_hard_040,hard,Last-value baseline,10,2.220640541894525e-06,90.19540794141214
R_hard_040,hard,Last-value baseline,20,1.1103202709472626e-06,145.2439517583091
R_hard_040,hard,Last-value baseline,30,7.402135139648417e-07,181.85560783887277
R_hard_040,hard,Curve-fit baseline,1,4.44128108378905e-06,44.84733504475736
R_hard_040,hard,Curve-fit baseline,5,4.44128108378905e-06,51.55545920910104
R_hard_040,hard,Curve-fit baseline,10,2.220640541894525e-06,79.72747949402208
R_hard_040,hard,Curve-fit baseline,20,1.1103202709472626e-06,139.51345175579485
R_hard_040,hard,Curve-fit baseline,30,7.402135139648417e-07,170.44280777059654
R_hard_040,hard,Oracle simulator,1,0.0,0.0
R_hard_040,hard,Oracle simulator,5,0.0,0.0
R_hard_040,hard,Oracle simulator,10,0.0,0.0
R_hard_040,hard,Oracle simulator,20,0.0,0.0
R_hard_040,hard,Oracle simulator,30,0.0,0.0
R_hard_041,hard,Random baseline,1,0.004732306962336397,112.9269309795385
R_hard_041,hard,Random baseline,5,0.0926596659839076,65.39844506129208
R_hard_041,hard,Random baseline,10,0.16056121606315146,88.94574864135203
R_hard_041,hard,Random baseline,20,0.17654597733657412,156.70687678516467
R_hard_041,hard,Random baseline,30,0.16352110581503693,194.3480535513109
R_hard_041,hard,Last-value baseline,1,1.829831519223335e-06,12.148608949534378
R_hard_041,hard,Last-value baseline,5,1.8298315192399883e-06,58.084287606922246
R_hard_041,hard,Last-value baseline,10,1.8298315192621928e-06,97.32054957658622
R_hard_041,hard,Last-value baseline,20,1.0978989115617566e-06,169.31001178386563
R_hard_041,hard,Last-value baseline,30,7.319326077078377e-07,210.71744118924374
R_hard_041,hard,Curve-fit baseline,1,1.829831519223335e-06,22.58435583345397
R_hard_041,hard,Curve-fit baseline,5,1.8298315192399883e-06,29.5396569211555
R_hard_041,hard,Curve-fit baseline,10,1.8298315192621928e-06,53.303772848848936
R_hard_041,hard,Curve-fit baseline,20,1.0978989115617566e-06,113.82133906561361
R_hard_041,hard,Curve-fit baseline,30,7.319326077078377e-07,157.64727174594293
R_hard_041,hard,Oracle simulator,1,0.0,0.0
R_hard_041,hard,Oracle simulator,5,0.0,0.0
R_hard_041,hard,Oracle simulator,10,0.0,0.0
R_hard_041,hard,Oracle simulator,20,0.0,0.0
R_hard_041,hard,Oracle simulator,30,0.0,0.0
R_hard_042,hard,Random baseline,1,0.352736106846088,85.84104495250028
R_hard_042,hard,Random baseline,5,0.16089133744922074,147.3621201936928
R_hard_042,hard,Random baseline,10,0.11947109194092298,136.8073569184798
R_hard_042,hard,Random baseline,20,0.12432223214134701,144.79121968727304
R_hard_042,hard,Random baseline,30,0.14571731688992245,174.58282486417627
R_hard_042,hard,Last-value baseline,1,4.367680913275329e-06,36.898704008544115
R_hard_042,hard,Last-value baseline,5,4.367680913275329e-06,49.605800722480645
R_hard_042,hard,Last-value baseline,10,4.367680913275329e-06,60.91707426233546
R_hard_042,hard,Last-value baseline,20,4.367680913275329e-06,95.49338682913213
R_hard_042,hard,Last-value baseline,30,4.367680913275329e-06,133.49046866193285
R_hard_042,hard,Curve-fit baseline,1,4.367680913275329e-06,24.618919107133024
R_hard_042,hard,Curve-fit baseline,5,4.367680913275329e-06,43.99779893557574
R_hard_042,hard,Curve-fit baseline,10,4.367680913275329e-06,66.68392122414794
R_hard_042,hard,Curve-fit baseline,20,4.367680913275329e-06,104.3466564236932
R_hard_042,hard,Curve-fit baseline,30,4.367680913275329e-06,142.12526868473515
R_hard_042,hard,Oracle simulator,1,0.0,0.0
R_hard_042,hard,Oracle simulator,5,0.0,0.0
R_hard_042,hard,Oracle simulator,10,0.0,0.0
R_hard_042,hard,Oracle simulator,20,0.0,0.0
R_hard_042,hard,Oracle simulator,30,0.0,0.0
R_hard_043,hard,Random baseline,1,0.02677136183635652,142.37177980182426
R_hard_043,hard,Random baseline,5,0.14330678959651819,56.33293359869945
R_hard_043,hard,Random baseline,10,0.10296874193958565,62.74103971436316
R_hard_043,hard,Random baseline,20,0.14239975870040486,93.73280553817025
R_hard_043,hard,Random baseline,30,0.15291327457819812,157.92707154310696
R_hard_043,hard,Last-value baseline,1,3.589876342108278e-06,1.1858393254406394
R_hard_043,hard,Last-value baseline,5,3.589876342108278e-06,9.375703485467204
R_hard_043,hard,Last-value baseline,10,3.5898763421110537e-06,13.150407269627527
R_hard_043,hard,Last-value baseline,20,2.871901073696337e-06,105.59771159011457
R_hard_043,hard,Last-value baseline,30,1.9146007157975578e-06,181.64321588659894
R_hard_043,hard,Curve-fit baseline,1,3.589876342108278e-06,24.212053280642948
R_hard_043,hard,Curve-fit baseline,5,3.589876342108278e-06,26.790794078200427
R_hard_043,hard,Curve-fit baseline,10,3.5898763421110537e-06,31.599878062792765
R_hard_043,hard,Curve-fit baseline,20,2.871901073696337e-06,87.4331147609692
R_hard_043,hard,Curve-fit baseline,30,1.9146007157975578e-06,150.34511599025336
R_hard_043,hard,Oracle simulator,1,0.0,0.0
R_hard_043,hard,Oracle simulator,5,0.0,0.0
R_hard_043,hard,Oracle simulator,10,0.0,0.0
R_hard_043,hard,Oracle simulator,20,0.0,0.0
R_hard_043,hard,Oracle simulator,30,0.0,0.0
R_hard_044,hard,Random baseline,1,0.20219574162277087,59.16108995817089
R_hard_044,hard,Random baseline,5,0.11804013465186287,61.34032692971257
R_hard_044,hard,Random baseline,10,0.15069203786200436,83.10762558688654
R_hard_044,hard,Random baseline,20,0.13421736225492695,124.62767210550685
R_hard_044,hard,Random baseline,30,0.14928214247120625,162.71909310759327
R_hard_044,hard,Last-value baseline,1,0.0,2.8409431036891135
R_hard_044,hard,Last-value baseline,5,0.0,22.099355553124134
R_hard_044,hard,Last-value baseline,10,0.0,55.13967497403778
R_hard_044,hard,Last-value baseline,20,0.0,108.48987562968395
R_hard_044,hard,Last-value baseline,30,0.0,151.51335515716204
R_hard_044,hard,Curve-fit baseline,1,0.0,22.572730196152094
R_hard_044,hard,Curve-fit baseline,5,0.0,32.68272830859142
R_hard_044,hard,Curve-fit baseline,10,0.0,48.284123164137206
R_hard_044,hard,Curve-fit baseline,20,0.0,97.09649369324515
R_hard_044,hard,Curve-fit baseline,30,0.0,141.0985956464459
R_hard_044,hard,Oracle simulator,1,0.0,0.0
R_hard_044,hard,Oracle simulator,5,0.0,0.0
R_hard_044,hard,Oracle simulator,10,0.0,0.0
R_hard_044,hard,Oracle simulator,20,0.0,0.0
R_hard_044,hard,Oracle simulator,30,0.0,0.0
R_hard_045,hard,Random baseline,1,0.03011063370506839,12.10069340529526
R_hard_045,hard,Random baseline,5,0.13786858968414145,73.90250778577354
R_hard_045,hard,Random baseline,10,0.138479847482607,119.29244227639492
R_hard_045,hard,Random baseline,20,0.1370006514270034,186.76016290350202
R_hard_045,hard,Random baseline,30,0.1220517208652287,195.23649358644417
R_hard_045,hard,Last-value baseline,1,5.551115123125783e-17,2.1658430831769806
R_hard_045,hard,Last-value baseline,5,5.551115123125783e-17,17.85203065029443
R_hard_045,hard,Last-value baseline,10,8.326672684688674e-17,42.08041332658384
R_hard_045,hard,Last-value baseline,20,6.938893903907228e-17,99.41321772824861
R_hard_045,hard,Last-value baseline,30,4.625929269271486e-17,122.48507848549906
R_hard_045,hard,Curve-fit baseline,1,5.551115123125783e-17,45.188680051448614
R_hard_045,hard,Curve-fit baseline,5,5.551115123125783e-17,65.96685611193254
R_hard_045,hard,Curve-fit baseline,10,8.326672684688674e-17,93.43471719841423
R_hard_045,hard,Curve-fit baseline,20,6.938893903907228e-17,144.4925244457758
R_hard_045,hard,Curve-fit baseline,30,4.625929269271486e-17,176.84405310957828
R_hard_045,hard,Oracle simulator,1,0.0,0.0
R_hard_045,hard,Oracle simulator,5,0.0,0.0
R_hard_045,hard,Oracle simulator,10,0.0,0.0
R_hard_045,hard,Oracle simulator,20,0.0,0.0
R_hard_045,hard,Oracle simulator,30,0.0,0.0
R_hard_046,hard,Random baseline,1,0.24247117454748887,74.9662874591204
R_hard_046,hard,Random baseline,5,0.19267043934362377,182.80999159960007
R_hard_046,hard,Random baseline,10,0.16954953517625837,203.4483689036496
R_hard_046,hard,Random baseline,20,0.1684588524457132,236.1611415987226
R_hard_046,hard,Random baseline,30,0.14498240071511045,236.75441106714632
R_hard_046,hard,Last-value baseline,1,1.2190909243203762e-07,37.990236717031394
R_hard_046,hard,Last-value baseline,5,7.314545545922257e-08,67.90428617932716
R_hard_046,hard,Last-value baseline,10,3.6572727729611286e-08,103.61479998817784
R_hard_046,hard,Last-value baseline,20,1.8286363864805643e-08,141.01827665503112
R_hard_046,hard,Last-value baseline,30,1.2190909243203763e-08,151.88361777002075
R_hard_046,hard,Curve-fit baseline,1,1.2190909243203762e-07,1.6514520392400982
R_hard_046,hard,Curve-fit baseline,5,7.314545545922257e-08,24.342145746469736
R_hard_046,hard,Curve-fit baseline,10,3.6572727729611286e-08,74.33689457627943
R_hard_046,hard,Curve-fit baseline,20,1.8286363864805643e-08,138.11609352823626
R_hard_046,hard,Curve-fit baseline,30,1.2190909243203763e-08,161.62771900878644
R_hard_046,hard,Oracle simulator,1,0.0,0.0
R_hard_046,hard,Oracle simulator,5,0.0,0.0
R_hard_046,hard,Oracle simulator,10,0.0,0.0
R_hard_046,hard,Oracle simulator,20,0.0,0.0
R_hard_046,hard,Oracle simulator,30,0.0,0.0
R_hard_047,hard,Random baseline,1,0.10035161821068495,17.31605921281033
R_hard_047,hard,Random baseline,5,0.11426257739781373,83.03572383054815
R_hard_047,hard,Random baseline,10,0.09406966403306177,106.61738221150094
R_hard_047,hard,Random baseline,20,0.11661897782709876,145.02516515729988
R_hard_047,hard,Random baseline,30,0.11988048254494685,170.86897079347287
R_hard_047,hard,Last-value baseline,1,1.5525192797460896e-06,3.6273074198155086
R_hard_047,hard,Last-value baseline,5,1.5525192797460896e-06,16.669236226632925
R_hard_047,hard,Last-value baseline,10,1.5525192797738452e-06,30.263125539639873
R_hard_047,hard,Last-value baseline,20,1.552519279787723e-06,78.44014635169336
R_hard_047,hard,Last-value baseline,30,1.5525192797923488e-06,111.82989860718133
R_hard_047,hard,Curve-fit baseline,1,1.5525192797460896e-06,38.31489404816807
R_hard_047,hard,Curve-fit baseline,5,1.5525192797460896e-06,56.60712735887078
R_hard_047,hard,Curve-fit baseline,10,1.5525192797738452e-06,77.75811098758885
R_hard_047,hard,Curve-fit baseline,20,1.552519279787723e-06,117.07081439355272
R_hard_047,hard,Curve-fit baseline,30,1.5525192797923488e-06,152.76397012131824
R_hard_047,hard,Oracle simulator,1,0.0,0.0
R_hard_047,hard,Oracle simulator,5,0.0,0.0
R_hard_047,hard,Oracle simulator,10,0.0,0.0
R_hard_047,hard,Oracle simulator,20,0.0,0.0
R_hard_047,hard,Oracle simulator,30,0.0,0.0
R_hard_048,hard,Random baseline,1,0.0240894592817546,104.11922483770192
R_hard_048,hard,Random baseline,5,0.12684300615243127,72.39823799536141
R_hard_048,hard,Random baseline,10,0.16362861284883687,91.92636417450868
R_hard_048,hard,Random baseline,20,0.1682788725536469,126.84812960618963
R_hard_048,hard,Random baseline,30,0.16458168299527878,174.73495293805252
R_hard_048,hard,Last-value baseline,1,2.2479600225722152e-07,4.391850760942873
R_hard_048,hard,Last-value baseline,5,2.2479600225722152e-07,17.258135025669798
R_hard_048,hard,Last-value baseline,10,2.2479600225722152e-07,32.511307783806025
R_hard_048,hard,Last-value baseline,20,1.4611740146719398e-07,72.38248326048188
R_hard_048,hard,Last-value baseline,30,9.741160097812933e-08,118.59033291069427
R_hard_048,hard,Curve-fit baseline,1,2.2479600225722152e-07,50.73673382869612
R_hard_048,hard,Curve-fit baseline,5,2.2479600225722152e-07,60.5276254293923
R_hard_048,hard,Curve-fit baseline,10,2.2479600225722152e-07,77.20165270011792
R_hard_048,hard,Curve-fit baseline,20,1.4611740146719398e-07,114.71234117045758
R_hard_048,hard,Curve-fit baseline,30,9.741160097812933e-08,152.68388154821903
R_hard_048,hard,Oracle simulator,1,0.0,0.0
R_hard_048,hard,Oracle simulator,5,0.0,0.0
R_hard_048,hard,Oracle simulator,10,0.0,0.0
R_hard_048,hard,Oracle simulator,20,0.0,0.0
R_hard_048,hard,Oracle simulator,30,0.0,0.0
R_hard_049,hard,Random baseline,1,0.0804938988093705,135.89448369687514
R_hard_049,hard,Random baseline,5,0.08459035888922477,121.16163421611448
R_hard_049,hard,Random baseline,10,0.12624175386294856,149.22620353824695
R_hard_049,hard,Random baseline,20,0.14657076876553404,234.7361524337203
R_hard_049,hard,Random baseline,30,0.15614561847444983,260.38917774762126
R_hard_049,hard,Last-value baseline,1,5.551115123125783e-17,3.509546700268686
R_hard_049,hard,Last-value baseline,5,5.551115123125783e-17,29.268592246520974
R_hard_049,hard,Last-value baseline,10,4.9960036108132046e-17,70.65934357567895
R_hard_049,hard,Last-value baseline,20,2.4980018054066023e-17,140.66594382688123
R_hard_049,hard,Last-value baseline,30,1.6653345369377347e-17,171.18750255125417
R_hard_049,hard,Curve-fit baseline,1,5.551115123125783e-17,50.380707641168385
R_hard_049,hard,Curve-fit baseline,5,5.551115123125783e-17,66.97294244732325
R_hard_049,hard,Curve-fit baseline,10,4.9960036108132046e-17,92.3606961686429
R_hard_049,hard,Curve-fit baseline,20,2.4980018054066023e-17,146.96584690425465
R_hard_049,hard,Curve-fit baseline,30,1.6653345369377347e-17,174.52686352443814
R_hard_049,hard,Oracle simulator,1,0.0,0.0
R_hard_049,hard,Oracle simulator,5,0.0,0.0
R_hard_049,hard,Oracle simulator,10,0.0,0.0
R_hard_049,hard,Oracle simulator,20,0.0,0.0
R_hard_049,hard,Oracle simulator,30,0.0,0.0
R_hard_050,hard,Random baseline,1,0.33314257582181667,1.2169503340579695
R_hard_050,hard,Random baseline,5,0.22600373540171087,77.38393998029464
R_hard_050,hard,Random baseline,10,0.17480881303480472,103.46451485393841
R_hard_050,hard,Random baseline,20,0.16164258641606757,168.91358754558775
R_hard_050,hard,Random baseline,30,0.16126962223108468,204.80302197603584
R_hard_050,hard,Last-value baseline,1,3.558889549726274e-07,31.551977756455756
R_hard_050,hard,Last-value baseline,5,3.558889549726274e-07,59.185353071016536
R_hard_050,hard,Last-value baseline,10,2.491222684808392e-07,89.94448421225502
R_hard_050,hard,Last-value baseline,20,1.245611342404196e-07,120.31101894301628
R_hard_050,hard,Last-value baseline,30,8.304075616027973e-08,158.37482929534417
R_hard_050,hard,Curve-fit baseline,1,3.558889549726274e-07,38.5200793100006
R_hard_050,hard,Curve-fit baseline,5,3.558889549726274e-07,50.84285519630909
R_hard_050,hard,Curve-fit baseline,10,2.491222684808392e-07,75.66208970893203
R_hard_050,hard,Curve-fit baseline,20,1.245611342404196e-07,129.6303593477688
R_hard_050,hard,Curve-fit baseline,30,8.304075616027973e-08,156.8543866986186
R_hard_050,hard,Oracle simulator,1,0.0,0.0
R_hard_050,hard,Oracle simulator,5,0.0,0.0
R_hard_050,hard,Oracle simulator,10,0.0,0.0
R_hard_050,hard,Oracle simulator,20,0.0,0.0
R_hard_050,hard,Oracle simulator,30,0.0,0.0
R_hard_051,hard,Random baseline,1,0.0896769414208976,76.1099539762624
R_hard_051,hard,Random baseline,5,0.17989245914556878,113.80297370875459
R_hard_051,hard,Random baseline,10,0.15494096096075433,158.47013390164395
R_hard_051,hard,Random baseline,20,0.18166729173208332,200.6896333870537
R_hard_051,hard,Random baseline,30,0.18753813321519075,234.4305339895744
R_hard_051,hard,Last-value baseline,1,2.724678007604009e-06,1.147981278409759
R_hard_051,hard,Last-value baseline,5,2.724678007604009e-06,41.090730684731305
R_hard_051,hard,Last-value baseline,10,2.7246780075762533e-06,69.44042750199836
R_hard_051,hard,Last-value baseline,20,1.3623390037881267e-06,147.22090891809873
R_hard_051,hard,Last-value baseline,30,9.082260025254177e-07,181.4998092787325
R_hard_051,hard,Curve-fit baseline,1,2.724678007604009e-06,51.92306910720626
R_hard_051,hard,Curve-fit baseline,5,2.724678007604009e-06,60.478517873345616
R_hard_051,hard,Curve-fit baseline,10,2.7246780075762533e-06,80.1154987542135
R_hard_051,hard,Curve-fit baseline,20,1.3623390037881267e-06,135.25089032122222
R_hard_051,hard,Curve-fit baseline,30,9.082260025254177e-07,169.47459085213328
R_hard_051,hard,Oracle simulator,1,0.0,0.0
R_hard_051,hard,Oracle simulator,5,0.0,0.0
R_hard_051,hard,Oracle simulator,10,0.0,0.0
R_hard_051,hard,Oracle simulator,20,0.0,0.0
R_hard_051,hard,Oracle simulator,30,0.0,0.0
R_hard_052,hard,Random baseline,1,0.2640478931682888,23.669467665849425
R_hard_052,hard,Random baseline,5,0.13690403797592487,89.18966423273397
R_hard_052,hard,Random baseline,10,0.17571839088124208,107.11239559863445
R_hard_052,hard,Random baseline,20,0.17130287984122566,175.6365171260286
R_hard_052,hard,Random baseline,30,0.1605949177266139,202.84992778146838
R_hard_052,hard,Last-value baseline,1,2.7318732910841526e-06,2.0601696566601504
R_hard_052,hard,Last-value baseline,5,2.7318732910841526e-06,7.789079941772167
R_hard_052,hard,Last-value baseline,10,2.458685961975737e-06,34.49411841199128
R_hard_052,hard,Last-value baseline,20,1.2293429809878686e-06,93.2423566683391
R_hard_052,hard,Last-value baseline,30,8.195619873252457e-07,126.30071212826257
R_hard_052,hard,Curve-fit baseline,1,2.7318732910841526e-06,25.114409407429548
R_hard_052,hard,Curve-fit baseline,5,2.7318732910841526e-06,52.46097236690157
R_hard_052,hard,Curve-fit baseline,10,2.458685961975737e-06,65.47509463499193
R_hard_052,hard,Curve-fit baseline,20,1.2293429809878686e-06,108.24682356320587
R_hard_052,hard,Curve-fit baseline,30,8.195619873252457e-07,150.38476697332553
R_hard_052,hard,Oracle simulator,1,0.0,0.0
R_hard_052,hard,Oracle simulator,5,0.0,0.0
R_hard_052,hard,Oracle simulator,10,0.0,0.0
R_hard_052,hard,Oracle simulator,20,0.0,0.0
R_hard_052,hard,Oracle simulator,30,0.0,0.0
R_hard_053,hard,Random baseline,1,0.22022637488982943,122.98361115366149
R_hard_053,hard,Random baseline,5,0.11923677093430132,119.50692396997488
R_hard_053,hard,Random baseline,10,0.11880638645930533,124.79714438386
R_hard_053,hard,Random baseline,20,0.1492428479852449,180.57108803121812
R_hard_053,hard,Random baseline,30,0.15079674046223393,211.5070340807725
R_hard_053,hard,Last-value baseline,1,2.0140980259708563e-06,2.0923417316888617
R_hard_053,hard,Last-value baseline,5,2.0140980259708563e-06,8.094735953478391
R_hard_053,hard,Last-value baseline,10,1.4098686181795995e-06,49.6086532682349
R_hard_053,hard,Last-value baseline,20,7.049343090897997e-07,98.01091972884535
R_hard_053,hard,Last-value baseline,30,4.6995620605986644e-07,135.26757294222577
R_hard_053,hard,Curve-fit baseline,1,2.0140980259708563e-06,20.331708823187512
R_hard_053,hard,Curve-fit baseline,5,2.0140980259708563e-06,43.888203436858575
R_hard_053,hard,Curve-fit baseline,10,1.4098686181795995e-06,62.697435815748555
R_hard_053,hard,Curve-fit baseline,20,7.049343090897997e-07,119.60333340527716
R_hard_053,hard,Curve-fit baseline,30,4.6995620605986644e-07,156.4311048821487
R_hard_053,hard,Oracle simulator,1,0.0,0.0
R_hard_053,hard,Oracle simulator,5,0.0,0.0
R_hard_053,hard,Oracle simulator,10,0.0,0.0
R_hard_053,hard,Oracle simulator,20,0.0,0.0
R_hard_053,hard,Oracle simulator,30,0.0,0.0
R_easy_000,easy,gpt-4o,1,3.1241572097662207e-06,1.626763988949108
R_easy_000,easy,gpt-4o,5,3.1241572097717717e-06,1.6824270033783677
R_easy_000,easy,gpt-4o,10,3.1241572097884252e-06,3.3610264655383117
R_easy_000,easy,gpt-4o,20,3.1241572097939763e-06,7.432818271597372
R_easy_000,easy,gpt-4o,30,3.1241572097870374e-06,9.067456379729599
R_easy_001,easy,gpt-4o,1,2.504422135646278e-06,1.8976764386873697
R_easy_001,easy,gpt-4o,5,2.504422135640727e-06,2.2558642970080056
R_easy_001,easy,gpt-4o,10,2.504422135646278e-06,2.6514753031834757
R_easy_001,easy,gpt-4o,20,2.504422135648013e-06,2.853222140296541
R_easy_001,easy,gpt-4o,30,2.504422135641421e-06,3.0987758313514235
R_easy_002,easy,gpt-4o,1,9.734763242869038e-07,2.35389981529579
R_easy_002,easy,gpt-4o,5,9.734763242813528e-07,2.0110853429294364
R_easy_002,easy,gpt-4o,10,9.734763242910672e-07,2.0089156391293757
R_easy_002,easy,gpt-4o,20,0.0023307301072432217,2.0042075241885327
R_easy_002,easy,gpt-4o,30,0.004660486738162149,2.1000237496839795
R_easy_003,easy,gpt-4o,1,1.3726649797651813e-06,0.3494320775689346
R_easy_003,easy,gpt-4o,5,1.3726649797568546e-06,0.5521503006236742
R_easy_003,easy,gpt-4o,10,1.3726649797665692e-06,0.9930323688977183
R_easy_003,easy,gpt-4o,20,1.3726649797662221e-06,3.2295011219217096
R_easy_003,easy,gpt-4o,30,1.3726649797482968e-06,7.41014131048664
R_easy_004,easy,gpt-4o,1,7.836239621222818e-07,2.086471034200784
R_easy_004,easy,gpt-4o,5,7.836239621264452e-07,1.5383904154040748
R_easy_004,easy,gpt-4o,10,7.836239621215879e-07,1.5714680290624188
R_easy_004,easy,gpt-4o,20,7.836239621156899e-07,1.404972606960969
R_easy_004,easy,gpt-4o,30,7.836239621197375e-07,1.631695431865083
R_easy_005,easy,gpt-4o,1,3.6747607225010026e-06,2.912798008034571
R_easy_005,easy,gpt-4o,5,3.6747607225093294e-06,1.7461428959824417
R_easy_005,easy,gpt-4o,10,0.0026843072846502655,2.452043989739643
R_easy_005,easy,gpt-4o,20,0.04761715364232514,10.934032282858867
R_easy_005,easy,gpt-4o,30,0.06484810242821676,16.683645289301168
R_easy_006,easy,gpt-4o,1,4.790163636830824e-06,5.704003513470326
R_easy_006,easy,gpt-4o,5,0.000204790163636831,6.250859425270326
R_easy_006,easy,gpt-4o,10,0.0006047901636368355,7.486181128285236
R_easy_006,easy,gpt-4o,20,0.0008047901636368329,6.366622991225479
R_easy_006,easy,gpt-4o,30,0.0008714568303034937,5.123480350957454
R_easy_007,easy,gpt-4o,1,2.955359648310063e-06,0.34502775917896145
R_easy_007,easy,gpt-4o,5,2.955359648310063e-06,0.43707682968263556
R_easy_007,easy,gpt-4o,10,2.955359648311451e-06,1.350655916874696
R_easy_007,easy,gpt-4o,20,2.9553596483109304e-06,3.8649852420957265
R_easy_007,easy,gpt-4o,30,2.9553596483212807e-06,6.437608395850063
R_easy_008,easy,gpt-4o,1,4.7378305595424663e-07,4.602403354586585
R_easy_008,easy,gpt-4o,5,4.737830559709e-07,3.897133823128212
R_easy_008,easy,gpt-4o,10,4.7378305597367556e-07,2.730494020057597
R_easy_008,easy,gpt-4o,20,4.737830559712469e-07,3.578545095490086
R_easy_008,easy,gpt-4o,30,4.7378305596511756e-07,4.727389276338742
R_easy_009,easy,gpt-4o,1,1.6826751154108699e-06,10.404722993743803
R_easy_009,easy,gpt-4o,5,1.6826751154108699e-06,9.03501492808754
R_easy_009,easy,gpt-4o,10,1.6826751154108699e-06,7.849436086403249
R_easy_009,easy,gpt-4o,20,1.6826751154237069e-06,4.7564520487474455
R_easy_009,easy,gpt-4o,30,1.6826751154281593e-06,4.609509866749389
R_easy_010,easy,gpt-4o,1,5.2170331860112995e-08,2.800227088329308
R_easy_010,easy,gpt-4o,5,5.217033186566411e-08,3.6103163494140516
R_easy_010,easy,gpt-4o,10,5.217033186705189e-08,5.763509252351019
R_easy_010,easy,gpt-4o,20,5.217033186397275e-08,10.755597263593433
R_easy_010,easy,gpt-4o,30,5.2170331865924316e-08,13.661960927316091
R_easy_011,easy,gpt-4o,1,0.0006,0.14571917026862025
R_easy_011,easy,gpt-4o,5,0.0004400000000000048,1.5075914279725111
R_easy_011,easy,gpt-4o,10,0.0004200000000000043,1.227498552178703
R_easy_011,easy,gpt-4o,20,0.0004099999999999982,1.8991218138446584
R_easy_011,easy,gpt-4o,30,0.0004066666666666554,5.037752691123061
R_easy_012,easy,gpt-4o,1,1.2916445822908074e-06,6.1823026445401865
R_easy_012,easy,gpt-4o,5,1.291644582279705e-06,3.6446727243551322
R_easy_012,easy,gpt-4o,10,1.2916445822852563e-06,3.2047469205131165
R_easy_012,easy,gpt-4o,20,1.2916445822658273e-06,6.828322238161934
R_easy_012,easy,gpt-4o,30,1.2916445822500992e-06,9.745147044580653
R_easy_013,easy,gpt-4o,1,1.6105980719105517e-06,1.3124640531381147
R_easy_013,easy,gpt-4o,5,1.6105980719077762e-06,1.2870572916819953
R_easy_013,easy,gpt-4o,10,1.610598071895286e-06,1.430664481836247
R_easy_013,easy,gpt-4o,20,1.6105980718845309e-06,2.1050156431995495
R_easy_013,easy,gpt-4o,30,1.610598071892048e-06,4.229110833042007
R_easy_014,easy,gpt-4o,1,1.7511959713584213e-07,3.155695999465962
R_easy_014,easy,gpt-4o,5,0.012304035023919427,5.709109845954879
R_easy_014,easy,gpt-4o,10,0.01384201751195972,6.686728830186522
R_easy_014,easy,gpt-4o,20,0.014611008755979895,6.185112764820308
R_easy_014,easy,gpt-4o,30,0.014867339170653285,5.648636307237917
R_easy_015,easy,gpt-4o,1,1.7027880536840678e-06,0.44807650954773237
R_easy_015,easy,gpt-4o,5,0.0007989783271677841,0.6434954956320353
R_easy_015,easy,gpt-4o,10,0.0008986377695570456,1.104753406066753
R_easy_015,easy,gpt-4o,20,0.008036233745375838,4.0386203758173185
R_easy_015,easy,gpt-4o,30,0.018297489163583893,7.384436513382984
R_easy_016,easy,gpt-4o,1,1.3877787807814457e-17,2.0115824904921595
R_easy_016,easy,gpt-4o,5,1.9428902930940238e-17,3.5098645254636067
R_easy_016,easy,gpt-4o,10,1.8735013540549518e-17,4.891321059096254
R_easy_016,easy,gpt-4o,20,2.0122792321330962e-17,8.081623554832605
R_easy_016,easy,gpt-4o,30,3.631354476378116e-17,11.644462255442678
R_easy_017,easy,gpt-4o,1,4.400895008110917e-06,2.1787112254842924
R_easy_017,easy,gpt-4o,5,0.0002044008950080972,2.019528930897289
R_easy_017,easy,gpt-4o,10,0.0006044008950081073,2.486950525247231
