task_type,task_id,difficulty,model,strain_true,strain_pred,resistance_true,resistance_pred,strain_error,resistance_error,normalized_error,score,damage_rate_true,damage_rate_pred,recovery_rate_true,recovery_rate_pred,damage_rate_error,recovery_rate_error,horizon,mean_strain_error,mean_resistance_error
inverse,I_medium_021,medium,Random baseline,,,,,,,2.1225267094002858,0.3202534655634893,0.26984093999798425,0.55483870184309,0.10551543091167812,0.14325983762993474,0.2849977618451058,0.03774440671825663,,,
inverse,I_medium_021,medium,Last-value baseline,,,,,,,0.699869574288813,0.588280427584203,0.26984093999798425,0.32,0.10551543091167812,0.135,0.050159060002015754,0.029484569088321894,,,
inverse,I_medium_021,medium,Curve-fit baseline,,,,,,,2.3228608250339478,0.30094549626218053,0.26984093999798425,0.6,0.10551543091167812,0.07131036316008568,0.3301590600020157,0.03420506775159243,,,
inverse,I_medium_021,medium,Oracle simulator,,,,,,,0.0,1.0,0.26984093999798425,0.26984093999798425,0.10551543091167812,0.10551543091167812,0.0,0.0,,,
inverse,I_medium_022,medium,Random baseline,,,,,,,0.8053934684427432,0.5538958778124738,0.3098552712863213,0.3356667152736837,0.08410851040064607,0.13044826941877494,0.025811443987362404,0.04633975901812887,,,
inverse,I_medium_022,medium,Last-value baseline,,,,,,,0.7833808839556523,0.5607327122302311,0.3098552712863213,0.32,0.08410851040064607,0.135,0.010144728713678719,0.05089148959935394,,,
inverse,I_medium_022,medium,Curve-fit baseline,,,,,,,2.242036736672524,0.30844807792843015,0.3098552712863213,0.6,0.08410851040064607,0.04,0.2901447287136787,0.04410851040064607,,,
inverse,I_medium_022,medium,Oracle simulator,,,,,,,0.0,1.0,0.3098552712863213,0.3098552712863213,0.08410851040064607,0.08410851040064607,0.0,0.0,,,
inverse,I_medium_023,medium,Random baseline,,,,,,,1.614127603567574,0.38253679684008984,0.2954192045980395,0.542876460926447,0.1103342883512651,0.0935787335625823,0.24745725632840754,0.016755554788682805,,,
inverse,I_medium_023,medium,Last-value baseline,,,,,,,0.48892728372297767,0.6716244714782559,0.2954192045980395,0.32,0.1103342883512651,0.135,0.02458079540196051,0.024665711648734906,,,
inverse,I_medium_023,medium,Curve-fit baseline,,,,,,,2.0274563351699078,0.3303102965955338,0.2954192045980395,0.6,0.1103342883512651,0.08686043199013396,0.3045807954019605,0.02347385636113114,,,
inverse,I_medium_023,medium,Oracle simulator,,,,,,,0.0,1.0,0.2954192045980395,0.2954192045980395,0.1103342883512651,0.1103342883512651,0.0,0.0,,,
inverse,I_medium_024,medium,Random baseline,,,,,,,2.8290093133997196,0.2611641597476594,0.19095286334866413,0.5568027562922302,0.14122111694588949,0.08546542337485147,0.36584989294356607,0.05575569357103802,,,
inverse,I_medium_024,medium,Last-value baseline,,,,,,,0.8058016361788585,0.5537706799934218,0.19095286334866413,0.32,0.14122111694588949,0.135,0.12904713665133588,0.006221116945889477,,,
inverse,I_medium_024,medium,Curve-fit baseline,,,,,,,2.63362274897094,0.27520743596269176,0.19095286334866413,0.42581399188309466,0.14122111694588949,0.048202407836868896,0.23486112853443053,0.09301870910902059,,,
inverse,I_medium_024,medium,Oracle simulator,,,,,,,0.0,1.0,0.19095286334866413,0.19095286334866413,0.14122111694588949,0.14122111694588949,0.0,0.0,,,
inverse,I_medium_025,medium,Random baseline,,,,,,,3.5388564234898157,0.22031981333992592,0.2177954127541339,0.4754163070209297,0.08545666579561045,0.2329907121139214,0.2576208942667958,0.14753404631831094,,,
inverse,I_medium_025,medium,Last-value baseline,,,,,,,1.275565179682599,0.4394512664055979,0.2177954127541339,0.32,0.08545666579561045,0.135,0.10220458724586612,0.049543334204389555,,,
inverse,I_medium_025,medium,Curve-fit baseline,,,,,,,2.7243458138462344,0.26850353054816695,0.2177954127541339,0.5912890900577434,0.08545666579561045,0.04,0.37349367730360955,0.04545666579561045,,,
inverse,I_medium_025,medium,Oracle simulator,,,,,,,0.0,1.0,0.2177954127541339,0.2177954127541339,0.08545666579561045,0.08545666579561045,0.0,0.0,,,
inverse,I_medium_026,medium,Random baseline,,,,,,,1.2637857621204458,0.4417379138666014,0.22715090576044955,0.4462375596409027,0.11520623285045645,0.11847087080093364,0.21908665388045317,0.0032646379504771977,,,
inverse,I_medium_026,medium,Last-value baseline,,,,,,,0.7985964034671724,0.5559891024313681,0.22715090576044955,0.32,0.11520623285045645,0.135,0.09284909423955046,0.019793767149543562,,,
inverse,I_medium_026,medium,Curve-fit baseline,,,,,,,2.957300110245313,0.25269753926699534,0.22715090576044955,0.5660774697034322,0.11520623285045645,0.04,0.33892656394298265,0.07520623285045644,,,
inverse,I_medium_026,medium,Oracle simulator,,,,,,,0.0,1.0,0.22715090576044955,0.22715090576044955,0.11520623285045645,0.11520623285045645,0.0,0.0,,,
inverse,I_medium_027,medium,Random baseline,,,,,,,1.724503910864489,0.36703929695689025,0.31685363561341856,0.47590359622071754,0.12073875471733826,0.06187624341521807,0.15904996060729898,0.05886251130212019,,,
inverse,I_medium_027,medium,Last-value baseline,,,,,,,0.22121187761427105,0.8188587241335835,0.31685363561341856,0.32,0.12073875471733826,0.135,0.003146364386581446,0.014261245282661747,,,
inverse,I_medium_027,medium,Curve-fit baseline,,,,,,,2.6584520979066983,0.2733396456310532,0.31685363561341856,0.6,0.12073875471733826,0.0447595829030955,0.2831463643865814,0.07597917181424277,,,
inverse,I_medium_027,medium,Oracle simulator,,,,,,,0.0,1.0,0.31685363561341856,0.31685363561341856,0.12073875471733826,0.12073875471733826,0.0,0.0,,,
inverse,I_medium_028,medium,Random baseline,,,,,,,2.413079366269961,0.2929905497899002,0.3003765718970161,0.46903806547053734,0.1056858314336181,0.2090108062383682,0.16866149357352123,0.10332497480475011,,,
inverse,I_medium_028,medium,Last-value baseline,,,,,,,0.5277928816791759,0.6545389836486958,0.3003765718970161,0.32,0.1056858314336181,0.135,0.019623428102983898,0.029314168566381915,,,
inverse,I_medium_028,medium,Curve-fit baseline,,,,,,,1.6658932028124762,0.3751087999117952,0.3003765718970161,0.6,0.1056858314336181,0.10577813359044214,0.29962342810298387,9.23021568240423e-05,,,
inverse,I_medium_028,medium,Oracle simulator,,,,,,,0.0,1.0,0.3003765718970161,0.3003765718970161,0.1056858314336181,0.1056858314336181,0.0,0.0,,,
inverse,I_medium_029,medium,Random baseline,,,,,,,0.756604664716312,0.5692800549186164,0.24603038453316958,0.310000014486121,0.10374128501716491,0.1318265332322701,0.06396962995295144,0.028085248215105177,,,
inverse,I_medium_029,medium,Last-value baseline,,,,,,,0.8574953793324165,0.53835934728376,0.24603038453316958,0.32,0.10374128501716491,0.135,0.07396961546683042,0.0312587149828351,,,
inverse,I_medium_029,medium,Curve-fit baseline,,,,,,,2.25977016113031,0.30677009438397174,0.24603038453316958,0.48888285206391563,0.10374128501716491,0.04,0.24285246753074605,0.06374128501716492,,,
inverse,I_medium_029,medium,Oracle simulator,,,,,,,0.0,1.0,0.24603038453316958,0.24603038453316958,0.10374128501716491,0.10374128501716491,0.0,0.0,,,
inverse,I_medium_030,medium,Random baseline,,,,,,,1.865564416344741,0.348971390870208,0.21549997671151197,0.46547945823987813,0.08018209586632315,0.11355736219386818,0.24997948152836616,0.03337526632754503,,,
inverse,I_medium_030,medium,Last-value baseline,,,,,,,1.3636686011314283,0.4230711528347609,0.21549997671151197,0.32,0.08018209586632315,0.135,0.10450002328848804,0.05481790413367686,,,
inverse,I_medium_030,medium,Curve-fit baseline,,,,,,,2.571483185434417,0.2799957183274167,0.21549997671151197,0.6,0.08018209586632315,0.049706059720325976,0.384500023288488,0.03047603614599717,,,
inverse,I_medium_030,medium,Oracle simulator,,,,,,,0.0,1.0,0.21549997671151197,0.21549997671151197,0.08018209586632315,0.08018209586632315,0.0,0.0,,,
inverse,I_medium_031,medium,Random baseline,,,,,,,1.320474354796154,0.4309463700527932,0.21658262967338288,0.2596094197973577,0.10213293072075011,0.02643236648878732,0.04302679012397481,0.0757005642319628,,,
inverse,I_medium_031,medium,Last-value baseline,,,,,,,1.0440705073911256,0.48921991505875856,0.21658262967338288,0.32,0.10213293072075011,0.135,0.10341737032661713,0.0328670692792499,,,
inverse,I_medium_031,medium,Curve-fit baseline,,,,,,,2.231611136230737,0.30944317179398406,0.21658262967338288,0.4585022409129867,0.10213293072075011,0.04,0.24191961123960382,0.06213293072075011,,,
inverse,I_medium_031,medium,Oracle simulator,,,,,,,0.0,1.0,0.21658262967338288,0.21658262967338288,0.10213293072075011,0.10213293072075011,0.0,0.0,,,
inverse,I_medium_032,medium,Random baseline,,,,,,,1.7590570768518372,0.36244266506477224,0.27560543534223886,0.14756900563057532,0.1252321563612401,0.19857420685299956,0.12803642971166354,0.07334205049175946,,,
inverse,I_medium_032,medium,Last-value baseline,,,,,,,0.386177093731751,0.7214085447826027,0.27560543534223886,0.32,0.1252321563612401,0.135,0.04439456465776115,0.009767843638759904,,,
inverse,I_medium_032,medium,Curve-fit baseline,,,,,,,1.9431239249195797,0.33977502324416214,0.27560543534223886,0.6,0.1252321563612401,0.11536692342822108,0.3243945646577611,0.009865232933019025,,,
inverse,I_medium_032,medium,Oracle simulator,,,,,,,0.0,1.0,0.27560543534223886,0.27560543534223886,0.1252321563612401,0.1252321563612401,0.0,0.0,,,
inverse,I_medium_033,medium,Random baseline,,,,,,,2.0995660705598134,0.3226258054306904,0.21181387768866772,0.21121804672873273,0.0794275120724665,0.2261654249716787,0.0005958309599349843,0.14673791289921223,,,
inverse,I_medium_033,medium,Last-value baseline,,,,,,,1.394926697519785,0.4175493141546303,0.21181387768866772,0.32,0.0794275120724665,0.135,0.10818612231133229,0.05557248792753351,,,
inverse,I_medium_033,medium,Curve-fit baseline,,,,,,,2.719839740860097,0.26882878555643935,0.21181387768866772,0.6,0.0794275120724665,0.04,0.38818612231133226,0.039427512072466496,,,
inverse,I_medium_033,medium,Oracle simulator,,,,,,,0.0,1.0,0.21181387768866772,0.21181387768866772,0.0794275120724665,0.0794275120724665,0.0,0.0,,,
inverse,I_medium_034,medium,Random baseline,,,,,,,1.665712716719928,0.37513419721779595,0.31598958978766106,0.06859572540253653,0.1296854383167492,0.1500766034484846,0.24739386438512453,0.020391165131735417,,,
inverse,I_medium_034,medium,Last-value baseline,,,,,,,0.09820236649594223,0.9105789884524847,0.31598958978766106,0.32,0.1296854383167492,0.135,0.004010410212338944,0.0053145616832508125,,,
inverse,I_medium_034,medium,Curve-fit baseline,,,,,,,2.148490463845828,0.31761252304334975,0.31598958978766106,0.6,0.1296854383167492,0.08973959870789523,0.2840104102123389,0.039945839608853964,,,
inverse,I_medium_034,medium,Oracle simulator,,,,,,,0.0,1.0,0.31598958978766106,0.31598958978766106,0.1296854383167492,0.1296854383167492,0.0,0.0,,,
inverse,I_medium_035,medium,Random baseline,,,,,,,0.3913318465976667,0.7187357943724056,0.3115726273190032,0.35943808100967906,0.09641610364781851,0.08763721748791134,0.04786545369067585,0.00877888615990717,,,
inverse,I_medium_035,medium,Last-value baseline,,,,,,,0.5980172564335273,0.625775470179722,0.3115726273190032,0.32,0.09641610364781851,0.135,0.008427372680996803,0.0385838963521815,,,
inverse,I_medium_035,medium,Curve-fit baseline,,,,,,,2.0910105627564994,0.3235187909251985,0.3115726273190032,0.6,0.09641610364781851,0.062211564741917864,0.2884273726809968,0.034204538905900646,,,
inverse,I_medium_035,medium,Oracle simulator,,,,,,,0.0,1.0,0.3115726273190032,0.3115726273190032,0.09641610364781851,0.09641610364781851,0.0,0.0,,,
inverse,I_hard_036,hard,Random baseline,,,,,,,3.0755496696654676,0.24536567605666865,0.3601249884369678,0.06706692311490052,0.048757011355026504,0.1500784628285831,0.29305806532206724,0.10132145147355659,,,
inverse,I_hard_036,hard,Last-value baseline,,,,,,,1.4549592973557917,0.4073387290278452,0.3601249884369678,0.32,0.048757011355026504,0.135,0.04012498843696777,0.08624298864497351,,,
inverse,I_hard_036,hard,Curve-fit baseline,,,,,,,1.5552296343234275,0.39135425895480414,0.3601249884369678,0.6,0.048757011355026504,0.06433835903870946,0.2398750115630322,0.01558134768368296,,,
inverse,I_hard_036,hard,Oracle simulator,,,,,,,0.0,1.0,0.3601249884369678,0.3601249884369678,0.048757011355026504,0.048757011355026504,0.0,0.0,,,
inverse,I_hard_037,hard,Random baseline,,,,,,,0.7187049344042145,0.5818334374810229,0.4015166862063622,0.3765069813406401,0.07177864834067467,0.031195299269049376,0.025009704865722127,0.040583349071625294,,,
inverse,I_hard_037,hard,Last-value baseline,,,,,,,1.356032645486025,0.4244423361093583,0.4015166862063622,0.32,0.07177864834067467,0.135,0.08151668620636221,0.06322135165932534,,,
inverse,I_hard_037,hard,Curve-fit baseline,,,,,,,1.5472417454245018,0.3925815057782623,0.4015166862063622,0.6,0.07177864834067467,0.10289761515619733,0.19848331379363776,0.03111896681552266,,,
inverse,I_hard_037,hard,Oracle simulator,,,,,,,0.0,1.0,0.4015166862063622,0.4015166862063622,0.07177864834067467,0.07177864834067467,0.0,0.0,,,
inverse,I_hard_038,hard,Random baseline,,,,,,,1.7202487556151564,0.3676134390047208,0.4140245285380793,0.1836433028630371,0.02734034997057271,0.05816506399000614,0.2303812256750422,0.030824714019433434,,,
inverse,I_hard_038,hard,Last-value baseline,,,,,,,2.060353492298608,0.32675963823019266,0.4140245285380793,0.32,0.02734034997057271,0.135,0.0940245285380793,0.1076596500294273,,,
inverse,I_hard_038,hard,Curve-fit baseline,,,,,,,1.2149708280651492,0.45147321460370354,0.4140245285380793,0.6,0.02734034997057271,0.040064513477719554,0.18597547146192067,0.012724163507146845,,,
inverse,I_hard_038,hard,Oracle simulator,,,,,,,0.0,1.0,0.4140245285380793,0.4140245285380793,0.02734034997057271,0.02734034997057271,0.0,0.0,,,
inverse,I_hard_039,hard,Random baseline,,,,,,,0.7410120670031531,0.5743785577094388,0.39313162319346073,0.475083869799489,0.029862125988537092,0.049862652554191256,0.08195224660602829,0.020000526565654164,,,
inverse,I_hard_039,hard,Last-value baseline,,,,,,,1.9082564242544107,0.3438486344120669,0.39313162319346073,0.32,0.029862125988537092,0.135,0.07313162319346073,0.10513787401146292,,,
inverse,I_hard_039,hard,Curve-fit baseline,,,,,,,1.2940955316286564,0.4359016380150769,0.39313162319346073,0.6,0.029862125988537092,0.04,0.20686837680653924,0.010137874011462909,,,
inverse,I_hard_039,hard,Oracle simulator,,,,,,,0.0,1.0,0.39313162319346073,0.39313162319346073,0.029862125988537092,0.029862125988537092,0.0,0.0,,,
inverse,I_hard_040,hard,Random baseline,,,,,,,2.408989307755291,0.2933420758243644,0.4226576695029757,0.32447868967907295,0.06831555716747692,0.19876409433438513,0.09817897982390272,0.1304485371669082,,,
inverse,I_hard_040,hard,Last-value baseline,,,,,,,1.522955283735115,0.39636057224111704,0.4226576695029757,0.32,0.06831555716747692,0.135,0.10265766950297567,0.06668444283252309,,,
inverse,I_hard_040,hard,Curve-fit baseline,,,,,,,1.3884461552724763,0.4186822456903656,0.4226576695029757,0.6,0.06831555716747692,0.09654032617659637,0.1773423304970243,0.028224769009119452,,,
inverse,I_hard_040,hard,Oracle simulator,,,,,,,0.0,1.0,0.4226576695029757,0.4226576695029757,0.06831555716747692,0.06831555716747692,0.0,0.0,,,
inverse,I_hard_041,hard,Random baseline,,,,,,,2.6528257436356553,0.2737606637114588,0.5475769981886789,0.1202610075417089,0.05645728441026615,0.07597664565760702,0.42731599064697,0.01951936124734087,,,
inverse,I_hard_041,hard,Last-value baseline,,,,,,,2.3863554507428266,0.2953027272375206,0.5475769981886789,0.32,0.05645728441026615,0.135,0.22757699818867888,0.07854271558973386,,,
inverse,I_hard_041,hard,Curve-fit baseline,,,,,,,0.37738822403120065,0.726011724619876,0.5475769981886789,0.6,0.05645728441026615,0.050426831654706974,0.05242300181132109,0.006030452755559176,,,
inverse,I_hard_041,hard,Oracle simulator,,,,,,,0.0,1.0,0.5475769981886789,0.5475769981886789,0.05645728441026615,0.05645728441026615,0.0,0.0,,,
inverse,I_hard_042,hard,Random baseline,,,,,,,2.4958332239851466,0.28605483612288274,0.5287126249835834,0.47295581048588337,0.06935193008377333,0.22237705012473916,0.055756814497700036,0.15302512004096583,,,
inverse,I_hard_042,hard,Last-value baseline,,,,,,,2.09734415347394,0.32285724493302215,0.5287126249835834,0.32,0.06935193008377333,0.135,0.2087126249835834,0.06564806991622668,,,
inverse,I_hard_042,hard,Curve-fit baseline,,,,,,,0.7228691086052026,0.5804271462093706,0.5287126249835834,0.6,0.06935193008377333,0.04647396054334892,0.07128737501641658,0.022877969540424405,,,
inverse,I_hard_042,hard,Oracle simulator,,,,,,,0.0,1.0,0.5287126249835834,0.5287126249835834,0.06935193008377333,0.06935193008377333,0.0,0.0,,,
inverse,I_hard_043,hard,Random baseline,,,,,,,2.585240017239513,0.27892135399346535,0.372946678213135,0.2825697813389281,0.0578820818263412,0.2037023120264711,0.09037689687420686,0.1458202302001299,,,
inverse,I_hard_043,hard,Last-value baseline,,,,,,,1.3958327576331775,0.41739140464374125,0.372946678213135,0.32,0.0578820818263412,0.135,0.05294667821313498,0.07711791817365882,,,
inverse,I_hard_043,hard,Curve-fit baseline,,,,,,,1.3626649810190463,0.4232508663029694,0.372946678213135,0.6,0.0578820818263412,0.05079404718323324,0.227053321786865,0.007088034643107956,,,
inverse,I_hard_043,hard,Oracle simulator,,,,,,,0.0,1.0,0.372946678213135,0.372946678213135,0.0578820818263412,0.0578820818263412,0.0,0.0,,,
inverse,I_hard_044,hard,Random baseline,,,,,,,2.09210491594456,0.3234042916343041,0.44490268412190725,0.5814323044799585,0.035832774844101446,0.12918526659875626,0.13652962035805127,0.09335249175465482,,,
inverse,I_hard_044,hard,Last-value baseline,,,,,,,2.1105784457615275,0.32148361387979124,0.44490268412190725,0.32,0.035832774844101446,0.135,0.12490268412190725,0.09916722515589857,,,
inverse,I_hard_044,hard,Curve-fit baseline,,,,,,,0.9211835428197008,0.5205124745823663,0.44490268412190725,0.6,0.035832774844101446,0.04,0.15509731587809272,0.004167225155898555,,,
inverse,I_hard_044,hard,Oracle simulator,,,,,,,0.0,1.0,0.44490268412190725,0.44490268412190725,0.035832774844101446,0.035832774844101446,0.0,0.0,,,
inverse,I_hard_045,hard,Random baseline,,,,,,,1.860247063216171,0.3496201474552208,0.3686951961118507,0.0894716597434746,0.06506650267960623,0.08669686629481416,0.2792235363683761,0.021630363615207926,,,
inverse,I_hard_045,hard,Last-value baseline,,,,,,,1.2695788290079704,0.4406103842786983,0.3686951961118507,0.32,0.06506650267960623,0.135,0.04869519611185069,0.06993349732039378,,,
inverse,I_hard_045,hard,Curve-fit baseline,,,,,,,1.6431195836904422,0.3783408084032865,0.3686951961118507,0.6,0.06506650267960623,0.04,0.23130480388814928,0.02506650267960623,,,
inverse,I_hard_045,hard,Oracle simulator,,,,,,,0.0,1.0,0.3686951961118507,0.3686951961118507,0.06506650267960623,0.06506650267960623,0.0,0.0,,,
inverse,I_hard_046,hard,Random baseline,,,,,,,3.915414212386295,0.20344165451613652,0.5497605160898316,0.10344862387727799,0.07095416089611004,0.1714674199027132,0.4463118922125536,0.10051325900660316,,,
inverse,I_hard_046,hard,Last-value baseline,,,,,,,2.191387870237175,0.31334329785670423,0.5497605160898316,0.32,0.07095416089611004,0.135,0.22976051608983156,0.06404583910388997,,,
inverse,I_hard_046,hard,Curve-fit baseline,,,,,,,0.7213105424612376,0.5809526958279925,0.5497605160898316,0.6,0.07095416089611004,0.04,0.050239483910168414,0.030954160896110035,,,
inverse,I_hard_046,hard,Oracle simulator,,,,,,,0.0,1.0,0.5497605160898316,0.5497605160898316,0.07095416089611004,0.07095416089611004,0.0,0.0,,,
inverse,I_hard_047,hard,Random baseline,,,,,,,3.0672587462087155,0.24586584291745575,0.40168808098118747,0.29244863427119033,0.03181592410144332,0.20404202928216564,0.10923944670999713,0.17222610518072232,,,
inverse,I_hard_047,hard,Last-value baseline,,,,,,,1.9278808992399463,0.34154394745346084,0.40168808098118747,0.32,0.03181592410144332,0.135,0.08168808098118746,0.10318407589855669,,,
inverse,I_hard_047,hard,Curve-fit baseline,,,,,,,1.2186482534172285,0.450724894520693,0.40168808098118747,0.6,0.03181592410144332,0.04,0.1983119190188125,0.00818407589855668,,,
inverse,I_hard_047,hard,Oracle simulator,,,,,,,0.0,1.0,0.40168808098118747,0.40168808098118747,0.03181592410144332,0.03181592410144332,0.0,0.0,,,
inverse,I_hard_048,hard,Random baseline,,,,,,,0.8420573309553754,0.5428712685513182,0.48825521765442337,0.5722065913842656,0.05718552432177295,0.030889267605390854,0.08395137372984218,0.026296256716382096,,,
inverse,I_hard_048,hard,Last-value baseline,,,,,,,2.046386576023056,0.3282577489904327,0.48825521765442337,0.32,0.05718552432177295,0.135,0.16825521765442336,0.07781447567822705,,,
inverse,I_hard_048,hard,Curve-fit baseline,,,,,,,0.8663118366753566,0.5358161376618591,0.48825521765442337,0.6,0.05718552432177295,0.04,0.11174478234557661,0.01718552432177295,,,
inverse,I_hard_048,hard,Oracle simulator,,,,,,,0.0,1.0,0.48825521765442337,0.48825521765442337,0.05718552432177295,0.05718552432177295,0.0,0.0,,,
inverse,I_hard_049,hard,Random baseline,,,,,,,2.7904892516373216,0.2638181864169763,0.4696920084462678,0.3042482715458573,0.02686327873284061,0.15785829533062684,0.16544373690041048,0.13099501659778623,,,
inverse,I_hard_049,hard,Last-value baseline,,,,,,,2.3764325729624947,0.2961705819354172,0.4696920084462678,0.32,0.02686327873284061,0.135,0.1496920084462678,0.1081367212671594,,,
inverse,I_hard_049,hard,Curve-fit baseline,,,,,,,1.2822234254914744,0.43816919449271324,0.4696920084462678,0.6,0.02686327873284061,0.0659435884685702,0.13030799155373218,0.03908030973572958,,,
inverse,I_hard_049,hard,Oracle simulator,,,,,,,0.0,1.0,0.4696920084462678,0.4696920084462678,0.02686327873284061,0.02686327873284061,0.0,0.0,,,
inverse,I_hard_050,hard,Random baseline,,,,,,,2.5486184761964092,0.2817998065184655,0.4795280187719105,0.5593280045482873,0.05246041413357814,0.19983037966540246,0.07979998577637687,0.14736996553182433,,,
inverse,I_hard_050,hard,Last-value baseline,,,,,,,2.065403711903942,0.3262213052449439,0.4795280187719105,0.32,0.05246041413357814,0.135,0.15952801877191047,0.08253958586642188,,,
inverse,I_hard_050,hard,Curve-fit baseline,,,,,,,1.0584983070341896,0.4857910237685666,0.4795280187719105,0.6,0.05246041413357814,0.0797050807039366,0.1204719812280895,0.027244666570358463,,,
inverse,I_hard_050,hard,Oracle simulator,,,,,,,0.0,1.0,0.4795280187719105,0.4795280187719105,0.05246041413357814,0.05246041413357814,0.0,0.0,,,
inverse,I_hard_051,hard,Random baseline,,,,,,,1.318727766694034,0.43127098159770916,0.5068273153817354,0.2812607895976156,0.050121007909469946,0.05471163599533906,0.22556652578411984,0.004590628085869117,,,
inverse,I_hard_051,hard,Last-value baseline,,,,,,,2.250486559763245,0.30764624975801674,0.5068273153817354,0.32,0.050121007909469946,0.135,0.18682731538173541,0.08487899209053007,,,
inverse,I_hard_051,hard,Curve-fit baseline,,,,,,,0.6622118529351674,0.6016080310305691,0.5068273153817354,0.6,0.050121007909469946,0.04,0.09317268461826456,0.010121007909469945,,,
inverse,I_hard_051,hard,Oracle simulator,,,,,,,0.0,1.0,0.5068273153817354,0.5068273153817354,0.050121007909469946,0.050121007909469946,0.0,0.0,,,
inverse,I_hard_052,hard,Random baseline,,,,,,,4.5176854058096145,0.18123541420956912,0.5390614504161054,0.09866610323974835,0.06595188677349184,0.2109250079449149,0.4403953471763571,0.14497312117142305,,,
inverse,I_hard_052,hard,Last-value baseline,,,,,,,2.2034096753887975,0.312167378304066,0.5390614504161054,0.32,0.06595188677349184,0.135,0.21906145041610542,0.06904811322650817,,,
inverse,I_hard_052,hard,Curve-fit baseline,,,,,,,0.5781973369671329,0.6336343222589189,0.5390614504161054,0.6,0.06595188677349184,0.04917639802397375,0.06093854958389455,0.01677548874951809,,,
inverse,I_hard_052,hard,Oracle simulator,,,,,,,0.0,1.0,0.5390614504161054,0.5390614504161054,0.06595188677349184,0.06595188677349184,0.0,0.0,,,
inverse,I_hard_053,hard,Random baseline,,,,,,,1.2916778637071509,0.4363615043094853,0.5387053282234628,0.35501524236395127,0.06402571221715216,0.08300812928684266,0.18369008585951158,0.018982417069690505,,,
inverse,I_hard_053,hard,Last-value baseline,,,,,,,2.2289479981392866,0.30969839110950687,0.5387053282234628,0.32,0.06402571221715216,0.135,0.21870532822346284,0.07097428778284785,,,
inverse,I_hard_053,hard,Curve-fit baseline,,,,,,,0.6832681255165218,0.594082419099538,0.5387053282234628,0.6,0.06402571221715216,0.04003376023298229,0.061294671776537135,0.023991951984169868,,,
inverse,I_hard_053,hard,Oracle simulator,,,,,,,0.0,1.0,0.5387053282234628,0.5387053282234628,0.06402571221715216,0.06402571221715216,0.0,0.0,,,
rollout,R_easy_000,easy,Random baseline,,,,,,,3.672037131406291,0.21403939478087972,,,,,,,30.0,0.08751017290649737,77.47369873709673
rollout,R_easy_000,easy,Last-value baseline,,,,,,,0.4084248667132805,0.7100130249287729,,,,,,,30.0,9.934437239511595e-08,14.29481238408092
rollout,R_easy_000,easy,Curve-fit baseline,,,,,,,0.15261073092472532,0.8675956011599097,,,,,,,30.0,9.934437239511595e-08,5.341317631481489
rollout,R_easy_000,easy,Oracle simulator,,,,,,,0.0,1.0,,,,,,,30.0,0.0,0.0
rollout,R_easy_001,easy,Random baseline,,,,,,,4.964142124336676,0.16766870727635766,,,,,,,30.0,0.15017961255125237,86.1402003635531
rollout,R_easy_001,easy,Last-value baseline,,,,,,,0.18612578931974205,0.8430809017090105,,,,,,,30.0,3.2276283042952566e-06,6.512519843013466
rollout,R_easy_001,easy,Curve-fit baseline,,,,,,,0.03226371961944137,0.9687446928471575,,,,,,,30.0,3.2276283042952566e-06,1.1273474035029423
rollout,R_easy_001,easy,Oracle simulator,,,,,,,0.0,1.0,,,,,,,30.0,0.0,0.0
rollout,R_easy_002,easy,Random baseline,,,,,,,4.743626824013532,0.17410601883449314,,,,,,,30.0,0.11718595642475009,97.66846425936939
rollout,R_easy_002,easy,Last-value baseline,,,,,,,0.2770689025275376,0.7830431059912502,,,,,,,30.0,3.5691264093464422e-06,9.695329598058363
rollout,R_easy_002,easy,Curve-fit baseline,,,,,,,0.05759848179273903,0.9455384223934364,,,,,,,30.0,3.5691264093464422e-06,2.013864872340414
rollout,R_easy_002,easy,Oracle simulator,,,,,,,0.0,1.0,,,,,,,30.0,0.0,0.0
rollout,R_easy_003,easy,Random baseline,,,,,,,4.153464855967674,0.19404420675189188,,,,,,,30.0,0.13613849036968834,65.95715057655039
rollout,R_easy_003,easy,Last-value baseline,,,,,,,0.5859578703534193,0.6305337731179185,,,,,,,30.0,3.5255190631207817e-07,20.50831980709099
rollout,R_easy_003,easy,Curve-fit baseline,,,,,,,0.20277040982367045,0.8314138690413932,,,,,,,30.0,3.5255190631207817e-07,7.096758688549784
rollout,R_easy_003,easy,Oracle simulator,,,,,,,0.0,1.0,,,,,,,30.0,0.0,0.0
rollout,R_easy_004,easy,Random baseline,,,,,,,3.312932520953791,0.23186080355805178,,,,,,,30.0,0.09561599784656953,60.17663948955046
rollout,R_easy_004,easy,Last-value baseline,,,,,,,0.3271928091307195,0.7534700256965503,,,,,,,30.0,3.582518054319935e-06,11.44965851737683
rollout,R_easy_004,easy,Curve-fit baseline,,,,,,,0.05425387502516146,0.948538130795235,,,,,,,30.0,3.582518054319935e-06,1.896795823682298
rollout,R_easy_004,easy,Oracle simulator,,,,,,,0.0,1.0,,,,,,,30.0,0.0,0.0
rollout,R_easy_005,easy,Random baseline,,,,,,,4.893888769250474,0.16966726708810456,,,,,,,30.0,0.14957888666095948,84.03175637154021
