task_id,task_type,difficulty,episode_id,true_next_strain,true_next_resistance,inverse_gap,inverse_mask_mode,current_strain,true_current_fatigue,recent_window,future_actions,true_future_strain,true_future_resistance
R_medium_028,rollout,medium,E_medium_010,,,,,,,,"[0.0404, 0.0625, 0.0001, 0.0277, -0.0302, 0.0509, 0.0308, 0.0496, 0.0675, -0.0152, -0.0627, -0.0398, -0.0059, 0.0592, -0.0196, 0.0426, 0.0002, -0.0322, -0.0102, 0.0309, 0.0308, 0.0045, -0.0326, 0.0247, -0.0378, 0.0601, -0.0409, -0.0658, -0.0045, -0.0023]","[0.07729259571318431, 0.1397925957131843, 0.1398925957131843, 0.1675925957131843, 0.1373925957131843, 0.1882925957131843, 0.2190925957131843, 0.26869259571318427, 0.3361925957131843, 0.3209925957131843, 0.2582925957131843, 0.2184925957131843, 0.2125925957131843, 0.2717925957131843, 0.2521925957131843, 0.2947925957131843, 0.29499259571318426, 0.26279259571318425, 0.25259259571318426, 0.28349259571318425, 0.31429259571318424, 0.31879259571318425, 0.28619259571318423, 0.3108925957131842, 0.2730925957131842, 0.3331925957131842, 0.2922925957131842, 0.22649259571318422, 0.22199259571318422, 0.21969259571318422]","[134.5799381188135, 153.10046413747838, 153.05333651190438, 161.7111271376847, 154.0897901805179, 170.40224716038034, 181.26303770654806, 199.5106639436843, 226.0153342730801, 224.83208099202605, 208.763634109081, 198.37115033440668, 197.5435970730065, 220.47477619390125, 216.23261612746174, 234.27624838144243, 236.7883321445465, 228.55571476909705, 226.92339542945268, 240.8176469419441, 255.5937074171947, 260.28412320303136, 251.63847620869362, 264.2505174545306, 253.25747386528647, 281.1235364025567, 268.9224919373824, 246.50497619185805, 245.79150145147688, 245.81405589266353]"
R_medium_029,rollout,medium,E_medium_011,,,,,,,,"[0.0404, 0.0225, -0.0149, 0.0277, 0.0298, 0.0509, -0.0292, -0.0304, 0.0025, -0.0352, 0.0223, -0.0048, -0.0409, 0.0192, -0.0396, -0.0374, 0.0252, 0.0278, 0.0698, -0.0541, -0.0542, 0.0695, -0.0326, -0.0353, -0.0178, -0.0049, 0.0391, 0.0392, 0.0205, -0.0373]","[0.2583970381394235, 0.2808970381394235, 0.2659970381394235, 0.2936970381394235, 0.3234970381394235, 0.3743970381394235, 0.3451970381394235, 0.3147970381394235, 0.3172970381394235, 0.2820970381394235, 0.3043970381394235, 0.29959703813942345, 0.25869703813942346, 0.27789703813942346, 0.23829703813942346, 0.20089703813942345, 0.22609703813942345, 0.25389703813942344, 0.3236970381394234, 0.26959703813942343, 0.21539703813942343, 0.28489703813942346, 0.25229703813942345, 0.21699703813942345, 0.19919703813942344, 0.19429703813942345, 0.23339703813942345, 0.27259703813942343, 0.29309703813942345, 0.25579703813942345]","[160.6924215147807, 167.3207543905594, 166.1306653198143, 174.22912341439556, 183.40323787222556, 198.6325503354702, 195.65134186257882, 191.86950489944033, 194.61244701245582, 189.23519238464317, 196.68655297496775, 197.5474530334285, 190.40247069259775, 196.7573277450192, 189.43206562274327, 182.05320896965753, 189.21404816037068, 197.5080805514011, 218.08902468792854, 207.4241500311964, 195.95834287311115, 216.19727887160764, 209.80717665178963, 202.29970391896865, 198.5806068111986, 197.7654244848178, 209.26088881793893, 221.51856302480127, 228.95656748674244, 221.0495465097322]"
R_medium_030,rollout,medium,E_medium_012,,,,,,,,"[0.0404, -0.0175, -0.0149, -0.0323, 0.0298, -0.0091, -0.0092, -0.0304, 0.0475, 0.0648, -0.0027, 0.0202, 0.0391, 0.0592, 0.0204, 0.0426, 0.0252, 0.0028, -0.0302, -0.0541, -0.0542, 0.0045, 0.0024, -0.0153, -0.0028, -0.0049, 0.0391, -0.0658, -0.0395, 0.0427]","[0.14241648065548335, 0.12491648065548334, 0.11001648065548335, 0.07771648065548334, 0.10751648065548333, 0.09841648065548333, 0.08921648065548334, 0.05881648065548334, 0.10631648065548334, 0.17111648065548335, 0.16841648065548334, 0.18861648065548334, 0.22771648065548333, 0.28691648065548336, 0.30731648065548334, 0.3499164806554833, 0.3751164806554833, 0.37791648065548333, 0.34771648065548333, 0.29361648065548335, 0.23941648065548335, 0.24391648065548335, 0.24631648065548337, 0.23101648065548336, 0.22821648065548336, 0.22331648065548337, 0.2624164806554834, 0.1966164806554834, 0.1571164806554834, 0.1998164806554834]","[143.93016091974255, 140.27643184139967, 137.16224317376478, 130.4683366956927, 137.7413579537297, 135.80670695259437, 133.85306194747017, 127.50420319372087, 139.18534997229176, 155.80613512147576, 155.37053964347606, 160.9860060845922, 172.15015624496544, 189.8553474310266, 197.50875048120756, 212.2653657567267, 222.69151272216297, 226.66151041566434, 221.83907269932163, 210.12015395955422, 197.51223477952175, 199.87050039441587, 201.64030293917148, 198.5918358824585, 198.68378936137097, 198.1681433804626, 211.29941526819437, 194.48245131388285, 184.0961621363422, 197.48213719643164]"
R_medium_031,rollout,medium,E_medium_013,,,,,,,,"[0.0604, -0.0375, 0.0651, -0.0323, 0.0298, 0.0509, -0.0292, -0.0104, 0.0675, -0.0352, -0.0027, -0.0048, -0.0409, 0.0392, 0.0404, -0.0174, 0.0452, -0.0322, -0.0552, 0.0059, 0.0708, -0.0555, -0.0326, -0.0003, 0.0422, -0.0649, -0.0209, 0.0192, -0.0195, -0.0373]","[0.0938, 0.056299999999999996, 0.12140000000000001, 0.08910000000000001, 0.1189, 0.1698, 0.1406, 0.1302, 0.19770000000000001, 0.1625, 0.1598, 0.155, 0.11410000000000001, 0.1533, 0.19369999999999998, 0.17629999999999998, 0.22149999999999997, 0.18929999999999997, 0.13409999999999997, 0.13999999999999996, 0.21079999999999996, 0.15529999999999997, 0.12269999999999998, 0.12239999999999998, 0.16459999999999997, 0.09969999999999997, 0.07879999999999997, 0.09799999999999996, 0.07849999999999996, 0.04119999999999996]","[126.77304058972169, 120.12599221149594, 134.04916380492836, 128.19581041481345, 134.63415842003687, 146.07597289131058, 140.63055041057612, 138.657731322735, 154.35717330857312, 147.77497061965997, 147.2996889986121, 146.3782755274279, 138.6008838394463, 147.48094628691206, 157.23000971005644, 154.06045184348176, 165.42885040168375, 159.4089116992104, 148.42871732795638, 149.7293221058512, 167.19682809938104, 155.9379846848312, 149.27169576289566, 149.12003438035433, 159.29865601052433, 145.99020594582626, 141.6556503677435, 146.13441251386894, 142.06889907089828, 134.39519682437015]"
R_medium_032,rollout,medium,E_medium_014,,,,,,,,"[0.0404, -0.0375, -0.0149, -0.0323, -0.0302, 0.0709, -0.0092, -0.0304, 0.0475, -0.0152, -0.0627, -0.0398, 0.0391, 0.0392, -0.0396, 0.0626, 0.0452, 0.0478, -0.0302, -0.0541, 0.0508, -0.0105, 0.0274, 0.0447, -0.0378, 0.0401, 0.0591, 0.0192, -0.0395, 0.0427]","[0.19532023775434418, 0.15782023775434417, 0.14292023775434418, 0.11062023775434418, 0.08042023775434418, 0.15132023775434417, 0.14212023775434418, 0.11172023775434418, 0.15922023775434418, 0.1440202377543442, 0.08132023775434419, 0.041520237754344186, 0.08062023775434418, 0.11982023775434418, 0.08022023775434417, 0.14282023775434416, 0.18802023775434415, 0.23582023775434416, 0.20562023775434415, 0.15152023775434414, 0.20232023775434416, 0.19182023775434415, 0.21922023775434415, 0.26392023775434414, 0.22612023775434414, 0.2662202377543441, 0.3253202377543441, 0.3445202377543441, 0.3050202377543441, 0.34772023775434413]","[161.23166394899565, 152.20030103084068, 148.53298458474154, 140.67938135910967, 133.3469697301858, 153.76645246789454, 151.41453821570744, 143.8462320824562, 157.87070762437455, 153.97420629984651, 138.2265550472432, 128.23404616974273, 139.53722601953024, 151.09695978433498, 140.89108866361312, 159.6739592479754, 174.07696918374697, 190.3679022947309, 182.7876287580372, 167.97401411840224, 184.83866825263542, 182.33724594782186, 192.11409266100253, 208.57270895231366, 198.60020486709402, 213.80892885485383, 237.1447918852397, 247.0024693286552, 236.95899544156023, 255.66029485112506]"
R_medium_033,rollout,medium,E_medium_015,,,,,,,,"[0.0604, 0.0625, -0.0349, -0.0123, -0.0302, 0.0709, -0.0542, -0.0304, 0.0475, -0.0352, -0.0027, -0.0198, 0.0591, 0.0192, -0.0396, -0.0024, -0.0348, 0.0278, -0.0102, 0.0509, -0.0542, -0.0305, 0.0274, -0.0003, -0.0028, -0.0649, -0.0209, 0.0392, -0.0645, -0.0173]","[0.3624882300417855, 0.4, 0.36510000000000004, 0.35280000000000006, 0.32260000000000005, 0.39350000000000007, 0.33930000000000005, 0.30890000000000006, 0.35640000000000005, 0.32120000000000004, 0.31850000000000006, 0.2987000000000001, 0.35780000000000006, 0.37700000000000006, 0.33740000000000003, 0.335, 0.3002, 0.328, 0.3178, 0.3687, 0.3145, 0.28400000000000003, 0.3114, 0.3111, 0.30829999999999996, 0.24339999999999995, 0.22249999999999995, 0.26169999999999993, 0.19719999999999993, 0.17989999999999992]","[187.4221531752998, 200.62585067426065, 196.2927529925413, 196.17791296520534, 192.0080084683608, 212.62188040295925, 203.35852334334382, 198.61408677271896, 213.1991311301395, 207.34628535849248, 208.55722281602735, 205.69226013336998, 223.84797487904348, 231.71405169519196, 224.4925249447239, 225.92548536573915, 219.18063637004573, 228.86305025088086, 228.13494525688, 245.20729778867016, 233.34331268899427, 226.9709670397261, 236.61241932789432, 238.16885301223087, 239.03920935237403, 223.00415942962758, 218.134404103446, 230.77239023226494, 214.08193933837626, 209.63740108881908]"
R_medium_034,rollout,medium,E_medium_016,,,,,,,,"[-0.0396, 0.0425, 0.0451, -0.0123, 0.0048, -0.0291, 0.0708, 0.0696, 0.0675, -0.0352, -0.0627, -0.0398, -0.0659, -0.0408, -0.0646, 0.0626, -0.0598, -0.0322, 0.0698, 0.0059, 0.0508, 0.0295, 0.0474, 0.0247, -0.0028, 0.0201, -0.0059, -0.0208, -0.0045, -0.0373]","[0.11929999999999999, 0.1618, 0.2069, 0.1946, 0.1994, 0.1703, 0.2411, 0.3107, 0.3782, 0.34299999999999997, 0.2803, 0.2405, 0.17459999999999998, 0.13379999999999997, 0.06919999999999997, 0.13179999999999997, 0.07199999999999998, 0.03979999999999998, 0.10959999999999998, 0.11549999999999998, 0.16629999999999998, 0.19579999999999997, 0.24319999999999997, 0.26789999999999997, 0.26509999999999995, 0.28519999999999995, 0.27929999999999994, 0.25849999999999995, 0.25399999999999995, 0.21669999999999995]","[135.61538056266866, 147.33330924138204, 160.7140851623442, 158.4100803312945, 160.38891387323307, 153.7900275465264, 175.57256670927936, 199.12154611717364, 224.3350823021874, 218.13255046108756, 203.2863930501639, 193.77966477628263, 176.2355488381851, 165.1447754060516, 147.760350415774, 167.1411818266109, 150.76949296944508, 141.93242823556633, 163.67653084244554, 165.39813262178748, 181.88082057951019, 192.05676306179015, 209.18394312886093, 219.24208706050578, 219.90828000346943, 228.81669166430868, 228.75642241088636, 223.78033840986558, 223.681016661538, 212.89013335477455]"
R_medium_035,rollout,medium,E_medium_017,,,,,,,,"[-0.0396, 0.0225, 0.0251, 0.0277, -0.0552, 0.0059, -0.0092, -0.0554, -0.0325, -0.0002, 0.0223, -0.0398, 0.0391, -0.0058, 0.0404, -0.0024, 0.0002, 0.0278, 0.0698, 0.0059, 0.0058, 0.0295, 0.0274, -0.0603, -0.0028, -0.0049, 0.0591, -0.0058, -0.0045, 0.0627]","[0.1511766449122315, 0.1736766449122315, 0.19877664491223151, 0.22647664491223152, 0.17127664491223152, 0.1771766449122315, 0.16797664491223152, 0.11257664491223152, 0.08007664491223151, 0.07987664491223151, 0.10217664491223151, 0.06237664491223151, 0.10147664491223152, 0.09567664491223152, 0.1360766449122315, 0.1336766449122315, 0.1338766449122315, 0.1616766449122315, 0.2314766449122315, 0.23737664491223148, 0.24317664491223148, 0.2726766449122315, 0.30007664491223146, 0.23977664491223147, 0.23697664491223147, 0.23207664491223148, 0.2911766449122315, 0.28537664491223147, 0.28087664491223147, 0.3435766449122315]","[144.22919155314077, 150.92936549352058, 158.95698462142204, 168.45351410988414, 156.3667591800837, 158.50446967545437, 156.66694214688565, 144.07458852950768, 136.67746049676467, 136.56985397260667, 142.89147023675307, 133.77230850562975, 144.9719962779485, 143.55578782840362, 155.40575443030738, 154.75452788316684, 154.72858831362947, 163.22193201637631, 186.3975695352602, 189.83810882047507, 193.38272731170758, 205.4199149444351, 217.63108929039535, 203.0866041405433, 203.83130342479637, 203.8946598663173, 227.21567416029848, 228.11975990886384, 229.26480253555894, 256.39665590782374]"
R_hard_036,rollout,hard,E_hard_000,,,,,,,,"[0.0254, 0.0525, 0.0801, -0.0473, -0.0452, 0.0059, 0.0058, 0.0596, 0.0825, 0.0798, -0.0277, -0.0048, 0.0491, 0.0492, -0.0546, -0.0274, 0.0802, -0.0222, -0.0202, 0.0859, 0.0858, 0.0595, 0.0324, -0.0503, -0.0278, -0.0299, 0.0491, -0.0308, 0.0505, -0.0273]","[0.365727079877854, 0.4, 0.4, 0.3527, 0.3075, 0.3134, 0.31920000000000004, 0.3788, 0.4, 0.4, 0.3723, 0.3675, 0.4, 0.4, 0.34540000000000004, 0.31800000000000006, 0.39820000000000005, 0.37600000000000006, 0.35580000000000006, 0.4, 0.4, 0.4, 0.4, 0.3497, 0.3219, 0.29200000000000004, 0.3411, 0.3103, 0.3608, 0.3335]","[310.8399502573211, 343.4698587114374, 367.7828640772499, 354.94841629767615, 340.42364434949855, 350.0430225381999, 359.9232946784276, 407.0621017392963, 442.07479988621594, 466.191948882997, 459.52137457210335, 465.3762057257081, 502.6190637484384, 521.3818120269492, 494.52798426577306, 483.19421953233916, 557.4842099397133, 551.4504827268903, 545.5023572599683, 600.3449123485449, 625.2630760539274, 645.6189209672159, 661.2814513674565, 627.0925241861023, 605.3306269559333, 581.924845402622, 620.3604264818053, 596.2501230757189, 635.7816270369972, 614.4111308361478]"
R_hard_037,rollout,hard,E_hard_001,,,,,,,,"[0.0504, 0.0275, 0.0301, -0.0473, 0.0848, 0.0859, -0.0442, -0.0204, 0.0825, -0.0252, -0.0277, -0.0298, 0.0491, 0.0492, -0.0046, 0.0776, -0.0248, -0.0222, -0.0202, -0.0191, 0.0058, -0.0455, 0.0324, 0.0547, -0.0528, 0.0251, -0.0059, -0.0058, 0.0255, 0.0277]","[0.11150089776017444, 0.13900089776017444, 0.16910089776017442, 0.12180089776017441, 0.20660089776017443, 0.2925008977601744, 0.2483008977601744, 0.2279008977601744, 0.3104008977601744, 0.2852008977601744, 0.2575008977601744, 0.22770089776017438, 0.27680089776017436, 0.3260008977601744, 0.3214008977601744, 0.3990008977601744, 0.3742008977601744, 0.3520008977601744, 0.3318008977601744, 0.3127008977601744, 0.31850089776017443, 0.27300089776017444, 0.30540089776017443, 0.3601008977601744, 0.3073008977601744, 0.3324008977601744, 0.3265008977601744, 0.3207008977601744, 0.34620089776017443, 0.37390089776017443]","[157.63711611272504, 167.36890715310713, 178.80846134409398, 166.13621692316255, 199.61141430434324, 238.92277196662812, 228.3416802471659, 224.2189085323669, 265.10989422584714, 260.86364359097564, 254.65894531096018, 246.64008773869358, 272.94259616804976, 302.1472350555644, 305.8284301184585, 354.281767587455, 351.8580895401812, 349.32550703317514, 346.6174633291045, 343.47485635628254, 351.83264913949535, 335.4041586037325, 358.12623407171503, 396.5491933591109, 376.37800506604566, 396.94445620433004, 399.46265032524855, 401.7505362235316, 423.7207826770654, 448.6427722226924]"
R_hard_038,rollout,hard,E_hard_002,,,,,,,,"[0.0754, -0.0025, -0.0499, 0.0577, 0.0048, 0.0059, -0.0192, 0.0046, -0.0475, 0.0298, -0.0527, 0.0502, 0.0491, -0.0308, -0.0296, -0.0274, 0.0802, 0.0328, -0.0202, -0.0441, -0.0442, 0.0345, 0.0824, 0.0297, -0.0528, 0.0501, -0.0309, 0.0492, -0.0545, -0.0023]","[0.4, 0.3975, 0.3476, 0.4, 0.4, 0.4, 0.3808, 0.3854, 0.33790000000000003, 0.3677, 0.31500000000000006, 0.3652000000000001, 0.4, 0.36920000000000003, 0.3396, 0.31220000000000003, 0.3924, 0.4, 0.3798, 0.3357, 0.2915, 0.32599999999999996, 0.4, 0.4, 0.3472, 0.3973, 0.3664, 0.4, 0.34550000000000003, 0.3432]","[355.142090855192, 363.9173876483278, 352.0579220428208, 391.3771452982828, 401.9501854848623, 412.6903193132227, 413.172305027589, 424.97023385204835, 410.1723382198672, 436.547160958966, 417.2362167357694, 456.90517803146184, 491.63485612074993, 483.8572308999872, 475.0758856495718, 466.0498843287697, 530.8405091452881, 549.99619508797, 545.3952106361255, 519.8611282838027, 494.2691455179826, 514.2447881745617, 557.0910941625864, 557.0910941625864, 526.5196758359957, 555.5277829981584, 537.6365552274832, 557.0910941625864, 525.5353688065412, 524.2036592961025]"
R_hard_039,rollout,hard,E_hard_003,,,,,,,,"[-0.0296, -0.0525, -0.0249, 0.0577, -0.0452, 0.0059, -0.0192, 0.0346, 0.0325, -0.0252, -0.0527, -0.0548, 0.0491, 0.0242, 0.0504, -0.0524, -0.0498, 0.0028, 0.0348, 0.0359, 0.0858, -0.0205, -0.0226, -0.0003, -0.0528, 0.0251, -0.0309, 0.0242, -0.0295, 0.0777]","[0.35900000000000004, 0.30650000000000005, 0.2816000000000001, 0.33930000000000005, 0.29410000000000003, 0.30000000000000004, 0.28080000000000005, 0.31540000000000007, 0.3479000000000001, 0.3227000000000001, 0.27000000000000013, 0.2152000000000001, 0.2643000000000001, 0.2885000000000001, 0.3389000000000001, 0.2865000000000001, 0.23670000000000008, 0.23950000000000007, 0.2743000000000001, 0.3102000000000001, 0.3960000000000001, 0.37550000000000006, 0.35290000000000005, 0.3526, 0.2998, 0.3249, 0.29400000000000004, 0.31820000000000004, 0.28870000000000007, 0.36640000000000006]","[325.6176518142142, 310.0383175942371, 304.26892125985944, 342.81631077274943, 328.1850358081455, 336.5723711170333, 332.3080306414608, 358.2131571994273, 384.9348518057541, 378.840330151289, 357.07020821207965, 332.0707845878266, 366.00574912431136, 385.91902917074805, 425.60135541658116, 401.9910550726039, 377.6488903584526, 382.1492277543519, 409.53742625639467, 439.75231839496166, 510.8887178407367, 506.83057978139624, 500.23118531522164, 507.229175099946, 478.9730179958222, 504.16510282130594, 488.8513841273763, 513.4535826449364, 498.30144525897856, 560.0849665428143]"
R_hard_040,rollout,hard,E_hard_004,,,,,,,,"[-0.0296, -0.0525, -0.0499, 0.0827, -0.0452, 0.0359, -0.0442, 0.0346, 0.0825, -0.0252, 0.0773, -0.0548, -0.0309, 0.0742, -0.0296, -0.0524, 0.0802, -0.0222, -0.0202, 0.0859, -0.0442, -0.0205, -0.0476, 0.0297, -0.0278, 0.0501, -0.0559, 0.0492, -0.0545, 0.0277]","[0.3161603705255337, 0.2636603705255337, 0.2137603705255337, 0.2964603705255337, 0.2512603705255337, 0.28716037052553367, 0.24296037052553365, 0.2775603705255337, 0.3600603705255337, 0.3348603705255337, 0.4, 0.3452, 0.3143, 0.3885, 0.3589, 0.3065, 0.3867, 0.3645, 0.3443, 0.4, 0.3558, 0.3353, 0.28769999999999996, 0.31739999999999996, 0.28959999999999997, 0.33969999999999995, 0.28379999999999994, 0.33299999999999996, 0.27849999999999997, 0.30619999999999997]","[284.49200054124526, 270.08740353333604, 253.92156740494008, 306.5217431353647, 292.3276548602048, 319.473294783931, 304.2357772798128, 330.72417998662456, 393.97796966258676, 390.379049994048, 451.0067583399176, 431.02884249984254, 421.6273200842352, 488.76376396218944, 481.37696749593624, 456.9363201424408, 532.3453196843147, 528.342860688885, 524.1167857405609, 590.5226118498521, 569.1141104714882, 562.8592124739954, 534.208595376891, 567.9891462540517, 553.0111485988147, 607.6945275896157, 569.7714909138382, 624.4600988581234, 585.7658000332802, 613.380759516345]"
R_hard_041,rollout,hard,E_hard_005,,,,,,,,"[-0.0296, -0.0525, 0.0301, -0.0223, -0.0452, 0.0609, -0.0442, 0.0846, -0.0475, -0.0502, -0.0277, -0.0048, -0.0059, -0.0558, -0.0046, -0.0274, 0.0302, 0.0328, 0.0048, 0.0059, -0.0442, -0.0455, -0.0226, 0.0797, 0.0772, 0.0751, -0.0309, -0.0308, -0.0045, 0.0777]","[0.3704, 0.3179, 0.34800000000000003, 0.32570000000000005, 0.2805, 0.34140000000000004, 0.2972, 0.38180000000000003, 0.33430000000000004, 0.2841, 0.2564, 0.2516, 0.2457, 0.1899, 0.18530000000000002, 0.1579, 0.18810000000000002, 0.2209, 0.2257, 0.2316, 0.1874, 0.14190000000000003, 0.11930000000000003, 0.199, 0.2762, 0.3513, 0.3204, 0.2896, 0.2851, 0.3628]","[372.46828331471414, 360.3457416934359, 391.30092967367625, 391.3185056896486, 377.7305883924996, 430.3363323220807, 416.5721537230151, 492.3008478379127, 477.08920366225755, 456.53836899955775, 446.3921085774982, 448.6233004145231, 449.845275988114, 419.4577702575752, 418.0786000563232, 402.28642347294897, 426.4469385863914, 454.90377194163364, 462.0552670037865, 470.43846528101926, 444.86158451130257, 416.69811160946904, 402.5309407735207, 467.2928168502434, 537.8589001993996, 600.219562096829, 579.9704803452547, 559.7869296025854, 556.8380342018706, 607.7556281208776]"
R_hard_042,rollout,hard,E_hard_006,,,,,,,,"[-0.0546, 0.0275, 0.0001, 0.0327, 0.0348, 0.0609, -0.0442, 0.0596, -0.0225, -0.0252, -0.0277, -0.0298, -0.0059, 0.0242, -0.0296, 0.0276, 0.0552, -0.0222, 0.0348, -0.0441, 0.0858, 0.0345, 0.0824, 0.0297, -0.0528, -0.0299, -0.0309, 0.0742, -0.0045, -0.0523]","[0.24505449613885258, 0.2725544961388526, 0.27265449613885256, 0.30535449613885257, 0.34015449613885257, 0.4, 0.3558, 0.4, 0.3775, 0.3523, 0.3246, 0.2948, 0.2889, 0.3131, 0.2835, 0.3111, 0.36629999999999996, 0.34409999999999996, 0.37889999999999996, 0.3348, 0.4, 0.4, 0.4, 0.4, 0.3472, 0.3173, 0.28640000000000004, 0.36060000000000003, 0.3561, 0.3038]","[318.0992411516853, 341.4608608365428, 347.77949333988977, 377.465011611909, 411.8426954623117, 470.20533250340344, 458.97968842010016, 511.5826392364784, 512.0849391202278, 508.81409537803654, 501.7865414802049, 491.2198095132827, 494.60584915640493, 523.0865786653515, 510.8485423012404, 542.5895573963907, 603.300839353885, 598.460211062282, 633.8743258892018, 603.5024613453996, 648.4059889702503, 648.4059889702503, 648.4059889702503, 648.4059889702503, 612.0423960470582, 591.4501341454782, 570.1691678324737, 621.2710351601411, 618.1718653087328, 582.1526245912528]"
R_hard_043,rollout,hard,E_hard_007,,,,,,,,"[0.0754, -0.0275, 0.0801, -0.0223, 0.0598, -0.0441, -0.0442, 0.0846, 0.0825, -0.0252, -0.0277, -0.0298, 0.0241, -0.0558, 0.0754, -0.0524, 0.0552, -0.0472, -0.0452, 0.0609, -0.0192, 0.0595, -0.0476, 0.0797, 0.0272, 0.0501, -0.0559, -0.0308, 0.0255, -0.0273]","[0.3122551352294989, 0.28475513522949886, 0.36485513522949886, 0.3425551352294989, 0.4, 0.3559, 0.3117, 0.3963, 0.4, 0.3748, 0.3471, 0.3173, 0.34140000000000004, 0.2856, 0.361, 0.3086, 0.3638, 0.3166, 0.2714, 0.3323, 0.3131, 0.3726, 0.32499999999999996, 0.4, 0.4, 0.4, 0.3441, 0.3133, 0.33880000000000005, 0.31150000000000005]","[260.03498963829077, 254.14194803905158, 298.88587191246563, 296.2412859526363, 333.8510581002415, 322.280294153618, 308.6859885574413, 362.24995269585054, 382.74273567568923, 377.9356703162103, 370.6397182108059, 361.0306852874114, 380.98669017574736, 356.85436791019293, 409.5530480106998, 386.55460323983914, 428.2747785771462, 407.1811364853512, 385.42133929507105, 430.78001423312037, 424.2566132817904, 471.8793334504582, 448.4302588818386, 510.4745606094349, 521.7953041012115, 536.1285452409431, 505.0087242733365, 489.01275018591036, 505.6086860525822, 487.9735988008873]"
R_hard_044,rollout,hard,E_hard_008,,,,,,,,"[0.0754, -0.0275, -0.0499, 0.0027, -0.0452, 0.0859, -0.0192, 0.0346, 0.0575, -0.0002, -0.0027, 0.0252, 0.0491, 0.0492, -0.0546, -0.0024, -0.0498, 0.0828, 0.0048, -0.0191, -0.0442, 0.0045, 0.0324, -0.0503, -0.0528, 0.0751, 0.0241, -0.0558, -0.0045, 0.0777]","[0.4, 0.3725, 0.3226, 0.3253, 0.28009999999999996, 0.366, 0.3468, 0.3814, 0.4, 0.39980000000000004, 0.39710000000000006, 0.4, 0.4, 0.4, 0.34540000000000004, 0.343, 0.2932, 0.376, 0.3808, 0.3617, 0.3175, 0.322, 0.3544, 0.3041, 0.25129999999999997, 0.32639999999999997, 0.3505, 0.29469999999999996, 0.29019999999999996, 0.36789999999999995]","[372.0908871945794, 371.0045800553085, 357.82074069710154, 366.690143667945, 352.5720006621262, 413.8120161624223, 413.3818919873112, 445.87603397228594, 476.7870192471745, 487.9789143348086, 497.68991857132, 515.1818174949757, 535.5853480866521, 555.9855581603406, 531.5944195889997, 538.1897511517068, 513.1654220044055, 575.8576791680937, 578.8342210207517, 566.9900648987173, 539.5810753388258, 542.3715833256927, 562.4632408311334, 531.2715626668227, 498.529602287586, 545.1000800239624, 560.0448005758487, 525.442501538701, 522.6519935518343, 570.8347647917336]"
R_hard_045,rollout,hard,E_hard_009,,,,,,,,"[-0.0296, -0.0275, 0.0301, 0.0027, -0.0202, 0.0859, -0.0192, 0.0596, -0.0475, -0.0502, 0.0273, -0.0548, -0.0059, 0.0742, -0.0546, -0.0274, 0.0552, 0.0328, 0.0048, -0.0191, 0.0358, -0.0455, -0.0226, 0.0547, 0.0522, -0.0299, -0.0059, -0.0558, -0.0295, -0.0523]","[0.3146, 0.28709999999999997, 0.3172, 0.31989999999999996, 0.29969999999999997, 0.38559999999999994, 0.36639999999999995, 0.4, 0.35250000000000004, 0.3023, 0.3296, 0.2748, 0.2689, 0.34309999999999996, 0.2885, 0.2611, 0.3163, 0.3491, 0.35390000000000005, 0.33480000000000004, 0.37060000000000004, 0.32510000000000006, 0.30250000000000005, 0.3572000000000001, 0.4, 0.37010000000000004, 0.3642, 0.3084, 0.27890000000000004, 0.22660000000000002]","[240.8777854652683, 236.7537059663563, 251.76553740286366, 256.8796674366118, 254.6864491265869, 294.17130572186505, 293.8528004612748, 317.1132263693021, 306.8065238188254, 293.882145331592, 309.7615937240917, 293.92855178601667, 294.4742160866684, 331.6862544201996, 315.1999572013957, 307.6355462904152, 336.516679786294, 356.6664756275922, 363.9150519293018, 360.82878058915423, 383.7761204108858, 369.4165480186771, 363.5744344459918, 396.10799078876454, 425.74233622306394, 418.052899723785, 420.6276489329719, 399.16850897779346, 388.5615364012338, 366.2674436322466]"
